<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140124,091633,4560,200
OTP,0,20140124,091641,4558,100
OTP,0,20140124,091644,4559,20
OTP,0,20140124,091646,4558,123
OTP,0,20140124,091646,4557,894
OTP,0,20140124,091646,4556,326
OTP,0,20140124,091646,4555,157
OTP,0,20140124,091646,4555,31
OTP,0,20140124,091647,4559,764
OTP,0,20140124,091647,4560,236
OTP,0,20140124,091648,4555,414
OTP,0,20140124,091710,4555,100
OTP,0,20140124,091714,4555,85
OTP,0,20140124,091715,4553,375
OTP,0,20140124,091723,4555,270
OTP,0,20140124,091723,4560,730
OTP,0,20140124,091736,4560,94
OTP,0,20140124,091737,4560,362
OTP,0,20140124,091740,4562,334
OTP,0,20140124,091819,4562,95
OTP,0,20140124,091819,4563,405
OTP,0,20140124,091828,4561,3000
OTP,0,20140124,091835,4560,100
OTP,0,20140124,091841,4560,238
OTP,0,20140124,091844,4560,993
OTP,0,20140124,091848,4560,790
OTP,0,20140124,091901,4561,100
OTP,0,20140124,091901,4556,100
OTP,0,20140124,091941,4560,650
OTP,0,20140124,092004,4563,67
OTP,0,20140124,092005,4560,50
OTP,0,20140124,092015,4563,472
OTP,0,20140124,092018,4564,100
OTP,0,20140124,092043,4565,20
OTP,0,20140124,092107,4565,20
OTP,0,20140124,092145,4561,200
OTP,0,20140124,092157,4561,930
OTP,0,20140124,092257,4562,50
OTP,0,20140124,092257,4561,190
OTP,0,20140124,092302,4561,10
OTP,0,20140124,092302,4560,1500
OTP,0,20140124,092303,4564,735
OTP,0,20140124,092350,4564,35
OTP,0,20140124,092401,4564,420
OTP,0,20140124,092621,4560,100
OTP,0,20140124,092703,4560,1959
OTP,0,20140124,092833,4560,270
OTP,0,20140124,092904,4560,400
OTP,0,20140124,093037,4560,500
OTP,0,20140124,093041,4560,35
OTP,0,20140124,093055,4560,10
OTP,0,20140124,093055,4560,90
OTP,0,20140124,093055,4559,36
OTP,0,20140124,093055,4558,40
OTP,0,20140124,093059,4558,160
OTP,0,20140124,093105,4557,1000
OTP,0,20140124,093117,4557,533
OTP,0,20140124,093136,4555,200
OTP,0,20140124,093138,4556,200
OTP,0,20140124,093138,4555,1475
OTP,0,20140124,093138,4554,267
OTP,0,20140124,093203,4554,50
OTP,0,20140124,093211,4553,22
OTP,0,20140124,093235,4552,133
OTP,0,20140124,093235,4550,17
OTP,0,20140124,093235,4550,40
OTP,0,20140124,093235,4550,100
OTP,0,20140124,093238,4550,763
OTP,0,20140124,093325,4550,200
OTP,0,20140124,093335,4550,50
OTP,0,20140124,093342,4550,2161
OTP,0,20140124,093343,4550,800
OTP,0,20140124,093352,4548,95
OTP,0,20140124,093352,4546,32
OTP,0,20140124,093352,4546,200
OTP,0,20140124,093400,4548,324
OTP,0,20140124,093402,4548,53
OTP,0,20140124,093402,4546,328
OTP,0,20140124,093406,4545,272
OTP,0,20140124,093413,4545,500
OTP,0,20140124,093426,4545,928
OTP,0,20140124,093451,4542,300
OTP,0,20140124,093451,4542,120
OTP,0,20140124,093451,4541,100
OTP,0,20140124,093503,4541,516
OTP,0,20140124,093503,4540,1379
OTP,0,20140124,093503,4540,40
OTP,0,20140124,093505,4540,523
OTP,0,20140124,093516,4541,43
OTP,0,20140124,093516,4540,347
OTP,0,20140124,093519,4540,240
OTP,0,20140124,093530,4537,95
OTP,0,20140124,093530,4536,55
OTP,0,20140124,093536,4539,300
OTP,0,20140124,093542,4540,370
OTP,0,20140124,093557,4540,130
OTP,0,20140124,093624,4536,435
OTP,0,20140124,093628,4535,685
OTP,0,20140124,093628,4532,80
OTP,0,20140124,093632,4531,800
OTP,0,20140124,093636,4530,200
OTP,0,20140124,093636,4527,16
OTP,0,20140124,093636,4526,500
OTP,0,20140124,093636,4525,1464
OTP,0,20140124,093636,4525,40
OTP,0,20140124,093642,4530,102
OTP,0,20140124,093643,4530,100
OTP,0,20140124,093700,4531,300
OTP,0,20140124,093710,4531,250
OTP,0,20140124,093724,4535,800
OTP,0,20140124,093735,4531,200
OTP,0,20140124,093827,4532,150
OTP,0,20140124,093853,4532,40
OTP,0,20140124,093958,4536,400
OTP,0,20140124,094019,4537,33
OTP,0,20140124,094036,4537,20
OTP,0,20140124,094046,4537,400
OTP,0,20140124,094051,4537,47
OTP,0,20140124,094056,4535,773
OTP,0,20140124,094102,4538,200
OTP,0,20140124,094115,4535,60
OTP,0,20140124,094153,4538,200
OTP,0,20140124,094203,4538,100
OTP,0,20140124,094203,4539,358
OTP,0,20140124,094210,4540,9
OTP,0,20140124,094314,4545,50
OTP,0,20140124,094425,4545,200
OTP,0,20140124,094453,4545,352
OTP,0,20140124,094605,4541,1000
OTP,0,20140124,094610,4541,6
OTP,0,20140124,094610,4540,1994
OTP,0,20140124,094612,4540,772
OTP,0,20140124,094615,4540,534
OTP,0,20140124,094642,4544,50
OTP,0,20140124,094723,4544,20
OTP,0,20140124,094728,4544,668
OTP,0,20140124,094728,4547,332
OTP,0,20140124,094742,4541,10
OTP,0,20140124,094742,4538,190
OTP,0,20140124,094841,4538,130
OTP,0,20140124,095102,4540,15
OTP,0,20140124,095102,4539,124
OTP,0,20140124,095117,4539,100
OTP,0,20140124,095240,4538,100
OTP,0,20140124,095248,4538,10
OTP,0,20140124,095310,4538,6
OTP,0,20140124,095312,4538,25
OTP,0,20140124,095334,4538,124
OTP,0,20140124,095334,4536,1203
OTP,0,20140124,095334,4535,173
OTP,0,20140124,095425,4535,390
OTP,0,20140124,095543,4537,50
OTP,0,20140124,095625,4534,150
OTP,0,20140124,095627,4534,336
OTP,0,20140124,095635,4533,50
OTP,0,20140124,095656,4532,1655
OTP,0,20140124,095656,4532,618
OTP,0,20140124,095712,4531,1837
OTP,0,20140124,095712,4530,1530
OTP,0,20140124,095712,4529,21
OTP,0,20140124,095712,4533,351
OTP,0,20140124,095728,4530,63
OTP,0,20140124,095735,4527,446
OTP,0,20140124,095748,4530,224
OTP,0,20140124,095749,4527,30
OTP,0,20140124,095835,4527,24
OTP,0,20140124,095835,4526,961
OTP,0,20140124,095836,4526,548
OTP,0,20140124,095849,4530,105
OTP,0,20140124,095851,4526,500
OTP,0,20140124,095852,4526,427
OTP,0,20140124,095853,4526,300
OTP,0,20140124,095854,4529,7
OTP,0,20140124,095854,4530,434
OTP,0,20140124,095930,4526,264
OTP,0,20140124,095930,4525,2281
OTP,0,20140124,095931,4524,10
OTP,0,20140124,095941,4527,30
OTP,0,20140124,095955,4527,20
OTP,0,20140124,100014,4530,52
OTP,0,20140124,100015,4526,50
OTP,0,20140124,100045,4525,300
OTP,0,20140124,100053,4525,500
OTP,0,20140124,100112,4530,1609
OTP,0,20140124,100113,4530,391
OTP,0,20140124,100113,4525,21
OTP,0,20140124,100113,4525,441
OTP,0,20140124,100130,4530,413
OTP,0,20140124,100130,4530,361
OTP,0,20140124,100136,4530,500
OTP,0,20140124,100156,4532,700
OTP,0,20140124,100305,4531,413
OTP,0,20140124,100305,4532,318
OTP,0,20140124,100313,4532,269
OTP,0,20140124,100313,4530,110
OTP,0,20140124,100337,4530,1963
OTP,0,20140124,100445,4529,380
OTP,0,20140124,100531,4529,250
OTP,0,20140124,100613,4527,100
OTP,0,20140124,100613,4526,676
OTP,0,20140124,100613,4525,1924
OTP,0,20140124,100624,4526,400
OTP,0,20140124,100628,4525,914
OTP,0,20140124,100634,4522,135
OTP,0,20140124,100634,4521,15
OTP,0,20140124,100648,4525,130
OTP,0,20140124,100658,4521,1000
OTP,0,20140124,100658,4521,1000
OTP,0,20140124,100658,4521,347
OTP,0,20140124,100658,4520,1000
OTP,0,20140124,100658,4520,40
OTP,0,20140124,100658,4520,1000
OTP,0,20140124,100659,4520,564
OTP,0,20140124,100700,4519,32
OTP,0,20140124,100700,4518,350
OTP,0,20140124,100700,4517,100
OTP,0,20140124,100700,4516,362
OTP,0,20140124,100700,4516,21
OTP,0,20140124,100727,4519,500
OTP,0,20140124,100736,4519,1000
OTP,0,20140124,100811,4520,436
OTP,0,20140124,100812,4520,64
OTP,0,20140124,100812,4519,336
OTP,0,20140124,100825,4519,64
OTP,0,20140124,100825,4517,120
OTP,0,20140124,100829,4519,435
OTP,0,20140124,100844,4521,320
OTP,0,20140124,100845,4520,930
OTP,0,20140124,100846,4520,430
OTP,0,20140124,100855,4521,900
OTP,0,20140124,100855,4521,413
OTP,0,20140124,100900,4521,308
OTP,0,20140124,100900,4520,692
OTP,0,20140124,100908,4522,624
OTP,0,20140124,100908,4521,376
OTP,0,20140124,100909,4521,435
OTP,0,20140124,100923,4522,512
OTP,0,20140124,100923,4521,189
OTP,0,20140124,100923,4520,1299
OTP,0,20140124,100931,4521,600
OTP,0,20140124,100934,4520,264
OTP,0,20140124,100938,4520,50
OTP,0,20140124,100947,4516,1000
OTP,0,20140124,101002,4520,50
OTP,0,20140124,101005,4516,719
OTP,0,20140124,101005,4515,1100
OTP,0,20140124,101023,4515,600
OTP,0,20140124,101036,4515,1000
OTP,0,20140124,101037,4515,36
OTP,0,20140124,101037,4513,407
OTP,0,20140124,101056,4513,23
OTP,0,20140124,101056,4512,450
OTP,0,20140124,101056,4511,527
OTP,0,20140124,101101,4511,500
OTP,0,20140124,101104,4511,1000
OTP,0,20140124,101104,4511,1000
OTP,0,20140124,101105,4515,200
OTP,0,20140124,101105,4517,290
OTP,0,20140124,101105,4511,766
OTP,0,20140124,101106,4510,7000
OTP,0,20140124,101106,4510,244
OTP,0,20140124,101106,4510,40
OTP,0,20140124,101106,4510,3000
OTP,0,20140124,101110,4510,5000
OTP,0,20140124,101120,4515,1000
OTP,0,20140124,101120,4515,1000
OTP,0,20140124,101122,4514,1000
OTP,0,20140124,101122,4515,1500
OTP,0,20140124,101134,4515,1000
OTP,0,20140124,101137,4515,2000
OTP,0,20140124,101139,4515,1000
OTP,0,20140124,101139,4515,1000
OTP,0,20140124,101139,4515,100
OTP,0,20140124,101146,4516,623
OTP,0,20140124,101146,4515,587
OTP,0,20140124,101146,4512,100
OTP,0,20140124,101146,4511,2000
OTP,0,20140124,101146,4510,2190
OTP,0,20140124,101149,4515,20
OTP,0,20140124,101149,4510,980
OTP,0,20140124,101154,4512,300
OTP,0,20140124,101154,4511,1000
OTP,0,20140124,101200,4511,1000
OTP,0,20140124,101201,4511,1000
OTP,0,20140124,101205,4511,100
OTP,0,20140124,101208,4511,1000
OTP,0,20140124,101208,4511,194
OTP,0,20140124,101208,4510,806
OTP,0,20140124,101210,4510,3000
OTP,0,20140124,101223,4512,800
OTP,0,20140124,101223,4511,5856
OTP,0,20140124,101226,4511,400
OTP,0,20140124,101227,4512,200
OTP,0,20140124,101228,4512,1000
OTP,0,20140124,101229,4512,263
OTP,0,20140124,101229,4511,2737
OTP,0,20140124,101234,4515,270
OTP,0,20140124,101235,4515,991
OTP,0,20140124,101242,4511,1000
OTP,0,20140124,101245,4511,1000
OTP,0,20140124,101304,4511,1200
OTP,0,20140124,101304,4511,1000
OTP,0,20140124,101304,4511,953
OTP,0,20140124,101304,4510,47
OTP,0,20140124,101309,4514,2000
OTP,0,20140124,101344,4513,13
OTP,0,20140124,101348,4511,190
OTP,0,20140124,101355,4510,15589
OTP,0,20140124,101356,4510,3000
OTP,0,20140124,101359,4511,3000
OTP,0,20140124,101401,4511,883
OTP,0,20140124,101402,4511,795
OTP,0,20140124,101402,4510,205
OTP,0,20140124,101403,4510,1000
OTP,0,20140124,101404,4510,100
OTP,0,20140124,101405,4510,1153
OTP,0,20140124,101408,4510,4000
OTP,0,20140124,101411,4511,15
OTP,0,20140124,101416,4511,408
OTP,0,20140124,101418,4511,3000
OTP,0,20140124,101418,4511,425
OTP,0,20140124,101418,4510,4575
OTP,0,20140124,101421,4510,2051
OTP,0,20140124,101425,4511,70
OTP,0,20140124,101442,4511,2000
OTP,0,20140124,101516,4518,111
OTP,0,20140124,101516,4519,50
OTP,0,20140124,101516,4520,2792
OTP,0,20140124,101522,4521,1042
OTP,0,20140124,101527,4520,110
OTP,0,20140124,101534,4522,44
OTP,0,20140124,101535,4521,203
OTP,0,20140124,101536,4521,5000
OTP,0,20140124,101539,4521,1038
OTP,0,20140124,101545,4526,50
OTP,0,20140124,101545,4526,350
OTP,0,20140124,101547,4527,400
OTP,0,20140124,101553,4527,44
OTP,0,20140124,101554,4527,812
OTP,0,20140124,101555,4527,2564
OTP,0,20140124,101619,4523,667
OTP,0,20140124,101622,4522,200
OTP,0,20140124,101627,4520,1166
OTP,0,20140124,101630,4518,30
OTP,0,20140124,101636,4515,2000
OTP,0,20140124,101640,4512,30
OTP,0,20140124,101647,4511,2076
OTP,0,20140124,101650,4514,36
OTP,0,20140124,101716,4511,500
OTP,0,20140124,101719,4511,1800
OTP,0,20140124,101719,4510,6063
OTP,0,20140124,101723,4511,2785
OTP,0,20140124,101725,4510,3271
OTP,0,20140124,101736,4511,223
OTP,0,20140124,101741,4512,400
OTP,0,20140124,101743,4511,100
OTP,0,20140124,101746,4512,2000
OTP,0,20140124,101747,4511,553
OTP,0,20140124,101748,4512,200
OTP,0,20140124,101750,4512,1400
OTP,0,20140124,101818,4513,150
OTP,0,20140124,101826,4513,200
OTP,0,20140124,101827,4513,50
OTP,0,20140124,101836,4512,4913
OTP,0,20140124,101836,4512,226
OTP,0,20140124,101837,4511,487
OTP,0,20140124,101845,4511,2377
OTP,0,20140124,101845,4510,1623
OTP,0,20140124,101846,4510,947
OTP,0,20140124,101856,4513,40
OTP,0,20140124,101910,4510,4000
OTP,0,20140124,101910,4510,1014
OTP,0,20140124,101919,4510,542
OTP,0,20140124,101924,4510,500
OTP,0,20140124,101924,4512,400
OTP,0,20140124,101929,4512,24
OTP,0,20140124,101929,4513,176
OTP,0,20140124,101929,4510,2000
OTP,0,20140124,101929,4510,436
OTP,0,20140124,101934,4510,5000
OTP,0,20140124,101935,4510,1205
OTP,0,20140124,101952,4511,89
OTP,0,20140124,101959,4513,50
OTP,0,20140124,102001,4511,4867
OTP,0,20140124,102002,4511,1383
OTP,0,20140124,102021,4511,3541
OTP,0,20140124,102021,4510,459
OTP,0,20140124,102022,4510,728
OTP,0,20140124,102054,4510,2000
OTP,0,20140124,102055,4510,660
OTP,0,20140124,102100,4512,1500
OTP,0,20140124,102101,4510,415
OTP,0,20140124,102104,4513,1055
OTP,0,20140124,102123,4510,1874
OTP,0,20140124,102130,4513,500
OTP,0,20140124,102309,4512,200
OTP,0,20140124,102313,4512,4300
OTP,0,20140124,102313,4511,250
OTP,0,20140124,102313,4510,839
OTP,0,20140124,102332,4511,100
OTP,0,20140124,102332,4510,9900
OTP,0,20140124,102333,4510,200
OTP,0,20140124,102335,4510,100
OTP,0,20140124,102336,4512,2000
OTP,0,20140124,102338,4512,3000
OTP,0,20140124,102338,4510,7000
OTP,0,20140124,102347,4510,7109
OTP,0,20140124,102348,4510,701
OTP,0,20140124,102355,4508,100
OTP,0,20140124,102405,4507,35
OTP,0,20140124,102405,4506,2065
OTP,0,20140124,102405,4505,5900
OTP,0,20140124,102407,4506,907
OTP,0,20140124,102407,4505,4415
OTP,0,20140124,102411,4505,1300
OTP,0,20140124,102414,4505,378
OTP,0,20140124,102430,4505,2723
OTP,0,20140124,102437,4505,2000
OTP,0,20140124,102437,4504,4
OTP,0,20140124,102437,4503,640
OTP,0,20140124,102437,4502,710
OTP,0,20140124,102437,4501,1156
OTP,0,20140124,102437,4501,50
OTP,0,20140124,102441,4501,2692
OTP,0,20140124,102441,4500,7308
OTP,0,20140124,102441,4500,50
OTP,0,20140124,102441,4500,1000
OTP,0,20140124,102444,4501,1000
OTP,0,20140124,102445,4502,60
OTP,0,20140124,102445,4501,127
OTP,0,20140124,102445,4500,813
OTP,0,20140124,102445,4500,1000
OTP,0,20140124,102501,4501,61
OTP,0,20140124,102504,4501,1700
OTP,0,20140124,102519,4501,300
OTP,0,20140124,102524,4501,2112
OTP,0,20140124,102524,4500,2665
OTP,0,20140124,102545,4501,1704
OTP,0,20140124,102547,4505,2000
OTP,0,20140124,102551,4500,5742
OTP,0,20140124,102555,4500,1
OTP,0,20140124,102601,4500,972
OTP,0,20140124,102608,4499,30
OTP,0,20140124,102612,4500,10
OTP,0,20140124,102613,4498,325
OTP,0,20140124,102617,4496,50
OTP,0,20140124,102621,4495,541
OTP,0,20140124,102621,4493,500
OTP,0,20140124,102624,4493,1550
OTP,0,20140124,102628,4492,3475
OTP,0,20140124,102630,4492,767
OTP,0,20140124,102630,4491,76
OTP,0,20140124,102630,4490,157
OTP,0,20140124,102630,4490,20
OTP,0,20140124,102630,4490,20
OTP,0,20140124,102636,4491,390
OTP,0,20140124,102636,4491,1610
OTP,0,20140124,102636,4490,5576
OTP,0,20140124,102656,4492,200
OTP,0,20140124,102657,4491,23
OTP,0,20140124,102705,4491,1466
OTP,0,20140124,102705,4490,1000
OTP,0,20140124,102705,4488,115
OTP,0,20140124,102709,4488,869
OTP,0,20140124,102717,4486,188
OTP,0,20140124,102717,4485,1012
OTP,0,20140124,102717,4485,15
OTP,0,20140124,102717,4485,12
OTP,0,20140124,102717,4485,522
OTP,0,20140124,102717,4485,190
OTP,0,20140124,102717,4485,30
OTP,0,20140124,102718,4485,625
OTP,0,20140124,102720,4490,35
OTP,0,20140124,102728,4491,1
OTP,0,20140124,102733,4491,2999
OTP,0,20140124,102738,4498,1
OTP,0,20140124,102749,4498,399
OTP,0,20140124,102814,4495,250
OTP,0,20140124,102819,4492,50
OTP,0,20140124,102819,4491,2980
OTP,0,20140124,102819,4490,2465
OTP,0,20140124,102827,4492,54
OTP,0,20140124,102827,4491,807
OTP,0,20140124,102841,4487,200
OTP,0,20140124,102843,4490,20
OTP,0,20140124,102849,4487,955
OTP,0,20140124,102851,4490,160
OTP,0,20140124,102908,4488,50
OTP,0,20140124,102908,4487,1345
OTP,0,20140124,102908,4486,218
OTP,0,20140124,102908,4485,3053
OTP,0,20140124,102908,4484,120
OTP,0,20140124,102908,4482,3045
OTP,0,20140124,102908,4481,732
OTP,0,20140124,102908,4480,5834
OTP,0,20140124,102908,4479,90
OTP,0,20140124,102908,4476,220
OTP,0,20140124,102908,4475,190
OTP,0,20140124,102908,4475,98
OTP,0,20140124,102908,4475,30
OTP,0,20140124,102908,4475,400
OTP,0,20140124,102908,4475,85
OTP,0,20140124,102908,4480,50
OTP,0,20140124,102909,4480,1176
OTP,0,20140124,102913,4480,100
OTP,0,20140124,102916,4480,5000
OTP,0,20140124,102920,4480,260
OTP,0,20140124,102929,4482,50
OTP,0,20140124,102935,4482,50
OTP,0,20140124,102937,4480,1950
OTP,0,20140124,102946,4480,20
OTP,0,20140124,102950,4477,14
OTP,0,20140124,102952,4480,842
OTP,0,20140124,102957,4480,709
OTP,0,20140124,102958,4490,430
OTP,0,20140124,103002,4490,500
OTP,0,20140124,103002,4490,70
OTP,0,20140124,103017,4485,1000
OTP,0,20140124,103022,4481,250
OTP,0,20140124,103022,4480,1750
OTP,0,20140124,103026,4482,400
OTP,0,20140124,103026,4480,9826
OTP,0,20140124,103027,4477,9
OTP,0,20140124,103027,4476,250
OTP,0,20140124,103027,4475,341
OTP,0,20140124,103032,4480,3000
OTP,0,20140124,103038,4480,20
OTP,0,20140124,103056,4475,1504
OTP,0,20140124,103057,4475,3050
OTP,0,20140124,103057,4475,1112
OTP,0,20140124,103100,4475,392
OTP,0,20140124,103104,4472,1000
OTP,0,20140124,103104,4472,37
OTP,0,20140124,103104,4471,100
OTP,0,20140124,103104,4470,63
OTP,0,20140124,103104,4470,200
OTP,0,20140124,103116,4472,1000
OTP,0,20140124,103131,4480,2000
OTP,0,20140124,103132,4473,500
OTP,0,20140124,103132,4472,1300
OTP,0,20140124,103211,4485,22
OTP,0,20140124,103229,4480,100
OTP,0,20140124,103229,4476,100
OTP,0,20140124,103229,4475,1400
OTP,0,20140124,103301,4475,2000
OTP,0,20140124,103317,4480,25
OTP,0,20140124,103321,4480,75
OTP,0,20140124,103352,4485,2422
OTP,0,20140124,103353,4485,400
OTP,0,20140124,103354,4483,76
OTP,0,20140124,103418,4482,25
OTP,0,20140124,103433,4482,975
OTP,0,20140124,103433,4485,446
OTP,0,20140124,103514,4492,50
OTP,0,20140124,103518,4497,745
OTP,0,20140124,103523,4495,1000
OTP,0,20140124,103527,4498,705
OTP,0,20140124,103529,4497,100
OTP,0,20140124,103606,4497,50
OTP,0,20140124,103621,4492,500
OTP,0,20140124,103624,4497,100
OTP,0,20140124,103628,4498,2400
OTP,0,20140124,103743,4492,10
OTP,0,20140124,103744,4492,40
OTP,0,20140124,103756,4498,2000
OTP,0,20140124,103759,4498,173
OTP,0,20140124,103803,4499,1000
OTP,0,20140124,103803,4500,691
OTP,0,20140124,103803,4500,3000
OTP,0,20140124,103806,4500,889
OTP,0,20140124,103810,4507,23
OTP,0,20140124,103814,4510,210
OTP,0,20140124,103837,4502,220
OTP,0,20140124,103837,4501,1780
OTP,0,20140124,103916,4500,50
OTP,0,20140124,103925,4510,995
OTP,0,20140124,103928,4512,50
OTP,0,20140124,103932,4515,900
OTP,0,20140124,103932,4516,150
OTP,0,20140124,103932,4516,150
OTP,0,20140124,103932,4517,25
OTP,0,20140124,103932,4518,176
OTP,0,20140124,103936,4518,250
OTP,0,20140124,103942,4505,10
OTP,0,20140124,103942,4500,10
OTP,0,20140124,104002,4500,97
OTP,0,20140124,104130,4510,50
OTP,0,20140124,104145,4510,100
OTP,0,20140124,104200,4510,100
OTP,0,20140124,104212,4510,100
OTP,0,20140124,104239,4513,20
OTP,0,20140124,104240,4510,798
OTP,0,20140124,104250,4513,90
OTP,0,20140124,104311,4510,12
OTP,0,20140124,104322,4513,20
OTP,0,20140124,104356,4513,200
OTP,0,20140124,104358,4513,70
OTP,0,20140124,104402,4515,588
OTP,0,20140124,104403,4515,687
OTP,0,20140124,104423,4515,300
OTP,0,20140124,104425,4515,120
OTP,0,20140124,104427,4515,305
OTP,0,20140124,104435,4515,20
OTP,0,20140124,104435,4518,40
OTP,0,20140124,104435,4519,140
OTP,0,20140124,104553,4513,446
OTP,0,20140124,104559,4511,400
OTP,0,20140124,104605,4511,54
OTP,0,20140124,104610,4511,200
OTP,0,20140124,104623,4518,80
OTP,0,20140124,104623,4519,429
OTP,0,20140124,104623,4520,191
OTP,0,20140124,104712,4518,74
OTP,0,20140124,104712,4519,126
OTP,0,20140124,104733,4519,100
OTP,0,20140124,104738,4519,10
OTP,0,20140124,104739,4519,114
OTP,0,20140124,104744,4519,200
OTP,0,20140124,104748,4520,256
OTP,0,20140124,104807,4520,30
OTP,0,20140124,104831,4513,500
OTP,0,20140124,104837,4519,50
OTP,0,20140124,104900,4519,50
OTP,0,20140124,104917,4519,120
OTP,0,20140124,104944,4513,500
OTP,0,20140124,105052,4518,50
OTP,0,20140124,105114,4513,302
OTP,0,20140124,105114,4512,785
OTP,0,20140124,105114,4511,125
OTP,0,20140124,105114,4510,400
OTP,0,20140124,105120,4509,72
OTP,0,20140124,105126,4507,8
OTP,0,20140124,105142,4507,92
OTP,0,20140124,105142,4506,6
OTP,0,20140124,105142,4505,2
OTP,0,20140124,105214,4506,250
OTP,0,20140124,105321,4506,50
OTP,0,20140124,105321,4503,320
OTP,0,20140124,105329,4503,200
OTP,0,20140124,105436,4506,23
OTP,0,20140124,105436,4503,110
OTP,0,20140124,105438,4503,464
OTP,0,20140124,105535,4503,577
OTP,0,20140124,105550,4502,400
OTP,0,20140124,105554,4501,1010
OTP,0,20140124,105600,4500,115
OTP,0,20140124,105600,4500,1238
OTP,0,20140124,105659,4495,485
OTP,0,20140124,105740,4496,100
OTP,0,20140124,105808,4495,3400
OTP,0,20140124,105812,4495,781
OTP,0,20140124,105821,4495,10
OTP,0,20140124,105821,4493,1000
OTP,0,20140124,105844,4492,2555
OTP,0,20140124,105854,4492,806
OTP,0,20140124,105854,4491,904
OTP,0,20140124,105859,4491,1096
OTP,0,20140124,105902,4490,1000
OTP,0,20140124,105920,4490,1050
OTP,0,20140124,105943,4488,510
OTP,0,20140124,105946,4485,377
OTP,0,20140124,105949,4485,33
OTP,0,20140124,105953,4485,377
OTP,0,20140124,105959,4490,100
OTP,0,20140124,110028,4485,50
OTP,0,20140124,110032,4481,200
OTP,0,20140124,110036,4480,1662
OTP,0,20140124,110111,4489,1000
OTP,0,20140124,110153,4489,1000
OTP,0,20140124,110154,4481,23
OTP,0,20140124,110437,4483,200
OTP,0,20140124,110437,4482,800
OTP,0,20140124,110437,4482,7
OTP,0,20140124,110448,4483,100
OTP,0,20140124,110448,4482,400
OTP,0,20140124,110453,4482,1039
OTP,0,20140124,110500,4483,500
OTP,0,20140124,110500,4481,1826
OTP,0,20140124,110500,4480,3354
OTP,0,20140124,110503,4480,500
OTP,0,20140124,110507,4479,543
OTP,0,20140124,110522,4480,400
OTP,0,20140124,110522,4480,800
OTP,0,20140124,110523,4480,16
OTP,0,20140124,110526,4480,2654
OTP,0,20140124,110534,4480,2000
OTP,0,20140124,110548,4480,654
OTP,0,20140124,110552,4480,1346
OTP,0,20140124,110613,4480,150
OTP,0,20140124,110616,4480,850
OTP,0,20140124,110629,4480,850
OTP,0,20140124,110633,4481,265
OTP,0,20140124,110653,4479,50
