<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140129,110813,4339,464
OTP,0,20140129,110959,4339,36
OTP,0,20140129,111017,4335,64
OTP,0,20140129,111033,4340,500
OTP,0,20140129,111140,4335,436
OTP,0,20140129,111156,4335,50
OTP,0,20140129,111424,4335,500
OTP,0,20140129,111633,4335,980
OTP,0,20140129,111634,4332,50
OTP,0,20140129,111634,4331,950
OTP,0,20140129,111647,4331,50
OTP,0,20140129,111705,4331,279
OTP,0,20140129,111705,4330,3899
OTP,0,20140129,111706,4330,1344
OTP,0,20140129,111707,4330,1000
OTP,0,20140129,111713,4326,40
OTP,0,20140129,111715,4325,594
OTP,0,20140129,111738,4326,500
OTP,0,20140129,111746,4330,1594
OTP,0,20140129,111754,4330,800
OTP,0,20140129,111903,4326,1000
OTP,0,20140129,112009,4330,80
OTP,0,20140129,112010,4330,956
OTP,0,20140129,112019,4330,364
OTP,0,20140129,112020,4330,800
OTP,0,20140129,112025,4330,1000
OTP,0,20140129,112115,4330,735
OTP,0,20140129,112127,4330,1528
OTP,0,20140129,112326,4326,1
OTP,0,20140129,112350,4330,500
OTP,0,20140129,112742,4330,500
OTP,0,20140129,112742,4326,47
OTP,0,20140129,112838,4326,500
OTP,0,20140129,113019,4330,500
OTP,0,20140129,113045,4326,12
OTP,0,20140129,113240,4326,800
OTP,0,20140129,113242,4330,613
OTP,0,20140129,113248,4326,516
OTP,0,20140129,113303,4329,634
OTP,0,20140129,113620,4325,231
OTP,0,20140129,113702,4325,89
OTP,0,20140129,113702,4327,347
OTP,0,20140129,113757,4321,5000
OTP,0,20140129,113800,4325,310
OTP,0,20140129,113800,4327,428
OTP,0,20140129,113803,4327,798
OTP,0,20140129,113803,4328,948
OTP,0,20140129,113804,4328,1052
OTP,0,20140129,113813,4326,100
OTP,0,20140129,113815,4329,30
OTP,0,20140129,113815,4330,703
OTP,0,20140129,114052,4329,1668
OTP,0,20140129,114052,4329,820
OTP,0,20140129,114110,4325,184
OTP,0,20140129,114317,4325,3000
OTP,0,20140129,114329,4324,83
OTP,0,20140129,114341,4321,4000
OTP,0,20140129,114342,4321,3114
OTP,0,20140129,114342,4325,206
OTP,0,20140129,114343,4329,1649
OTP,0,20140129,114442,4322,400
OTP,0,20140129,114517,4325,1109
OTP,0,20140129,114518,4325,241
OTP,0,20140129,114518,4325,878
OTP,0,20140129,114518,4325,627
OTP,0,20140129,114518,4328,116
OTP,0,20140129,114519,4328,2495
OTP,0,20140129,114520,4328,389
OTP,0,20140129,114521,4328,1339
OTP,0,20140129,114522,4324,791
OTP,0,20140129,114551,4324,592
OTP,0,20140129,114615,4324,1000
OTP,0,20140129,114622,4324,680
OTP,0,20140129,114754,4324,90
OTP,0,20140129,114851,4322,300
OTP,0,20140129,114851,4321,800
OTP,0,20140129,114851,4320,900
OTP,0,20140129,114900,4320,2000
OTP,0,20140129,114924,4320,450
OTP,0,20140129,114931,4318,7
OTP,0,20140129,115224,4316,100
OTP,0,20140129,115238,4316,150
OTP,0,20140129,115238,4315,370
OTP,0,20140129,115256,4314,50
OTP,0,20140129,115257,4314,502
OTP,0,20140129,115258,4315,90
OTP,0,20140129,115318,4313,222
OTP,0,20140129,115318,4312,200
OTP,0,20140129,115318,4311,990
OTP,0,20140129,115318,4310,760
OTP,0,20140129,115318,4309,500
OTP,0,20140129,115319,4310,690
OTP,0,20140129,115329,4309,545
OTP,0,20140129,115329,4307,1896
OTP,0,20140129,115329,4306,996
OTP,0,20140129,115329,4305,1563
OTP,0,20140129,115330,4310,362
OTP,0,20140129,115330,4305,2088
OTP,0,20140129,115332,4304,100
OTP,0,20140129,115335,4302,1964
OTP,0,20140129,115335,4301,3036
OTP,0,20140129,115335,4302,1039
OTP,0,20140129,115336,4310,1012
OTP,0,20140129,115336,4301,983
OTP,0,20140129,115337,4301,14
OTP,0,20140129,115340,4300,4346
OTP,0,20140129,115340,4300,600
OTP,0,20140129,115341,4300,5482
OTP,0,20140129,115341,4291,2780
OTP,0,20140129,115341,4291,1438
OTP,0,20140129,115342,4291,2566
OTP,0,20140129,115343,4301,850
OTP,0,20140129,115346,4293,600
OTP,0,20140129,115346,4290,1722
OTP,0,20140129,115346,4290,1000
OTP,0,20140129,115352,4309,650
OTP,0,20140129,115402,4291,1470
OTP,0,20140129,115415,4299,1268
OTP,0,20140129,115415,4300,492
OTP,0,20140129,115500,4300,858
OTP,0,20140129,115530,4300,2000
OTP,0,20140129,115536,4300,949
OTP,0,20140129,115536,4300,551
OTP,0,20140129,115544,4295,22
OTP,0,20140129,115600,4300,500
OTP,0,20140129,115601,4300,200
OTP,0,20140129,115653,4300,700
OTP,0,20140129,115701,4300,1300
OTP,0,20140129,115746,4296,230
OTP,0,20140129,115818,4295,28
OTP,0,20140129,115818,4294,820
OTP,0,20140129,115820,4293,962
OTP,0,20140129,115829,4293,783
OTP,0,20140129,115846,4292,1400
OTP,0,20140129,115851,4292,600
OTP,0,20140129,115852,4290,308
OTP,0,20140129,115855,4291,2500
OTP,0,20140129,115909,4290,372
OTP,0,20140129,115930,4290,178
OTP,0,20140129,115934,4290,31
OTP,0,20140129,115934,4290,2500
OTP,0,20140129,115940,4290,100
OTP,0,20140129,115950,4288,100
OTP,0,20140129,115953,4287,100
OTP,0,20140129,115955,4284,415
OTP,0,20140129,115956,4284,109
OTP,0,20140129,120055,4290,114
OTP,0,20140129,120056,4290,50
OTP,0,20140129,120100,4290,100
OTP,0,20140129,120253,4290,10
OTP,0,20140129,120334,4288,100
OTP,0,20140129,120334,4287,50
OTP,0,20140129,120334,4286,199
OTP,0,20140129,120334,4285,150
OTP,0,20140129,120339,4285,389
OTP,0,20140129,120344,4284,459
OTP,0,20140129,120348,4283,880
OTP,0,20140129,120350,4285,949
OTP,0,20140129,120401,4285,499
OTP,0,20140129,120403,4282,400
OTP,0,20140129,120404,4282,232
OTP,0,20140129,120406,4281,700
OTP,0,20140129,120407,4281,92
OTP,0,20140129,120407,4280,1908
OTP,0,20140129,120407,4280,1000
OTP,0,20140129,120407,4280,707
OTP,0,20140129,120407,4278,100
OTP,0,20140129,120407,4277,100
OTP,0,20140129,120407,4276,32
OTP,0,20140129,120407,4275,7
OTP,0,20140129,120407,4273,54
OTP,0,20140129,120408,4281,73
OTP,0,20140129,120408,4273,418
OTP,0,20140129,120408,4273,382
OTP,0,20140129,120411,4280,1960
OTP,0,20140129,120412,4272,100
OTP,0,20140129,120415,4271,1100
OTP,0,20140129,120415,4280,600
OTP,0,20140129,120422,4280,1203
OTP,0,20140129,120422,4272,796
OTP,0,20140129,120423,4280,278
OTP,0,20140129,120427,4272,62
OTP,0,20140129,120430,4271,510
OTP,0,20140129,120430,4270,1490
OTP,0,20140129,120430,4270,1000
OTP,0,20140129,120431,4270,4230
OTP,0,20140129,120432,4270,39
OTP,0,20140129,120432,4270,2731
OTP,0,20140129,120432,4280,2519
OTP,0,20140129,120433,4270,865
OTP,0,20140129,120433,4266,100
OTP,0,20140129,120433,4265,26
OTP,0,20140129,120433,4262,80
OTP,0,20140129,120433,4261,94
OTP,0,20140129,120435,4261,141
OTP,0,20140129,120436,4270,20
OTP,0,20140129,120437,4262,1500
OTP,0,20140129,120437,4261,595
OTP,0,20140129,120438,4270,1000
OTP,0,20140129,120439,4262,800
OTP,0,20140129,120439,4260,232
OTP,0,20140129,120442,4270,680
OTP,0,20140129,120443,4260,1413
OTP,0,20140129,120453,4270,1581
OTP,0,20140129,120457,4270,929
OTP,0,20140129,120510,4270,100
OTP,0,20140129,120517,4270,1000
OTP,0,20140129,120518,4270,379
OTP,0,20140129,120521,4270,150
OTP,0,20140129,120527,4270,471
OTP,0,20140129,120542,4269,660
OTP,0,20140129,120553,4266,20
OTP,0,20140129,120553,4265,2
OTP,0,20140129,120619,4268,20
OTP,0,20140129,120621,4268,41
OTP,0,20140129,120621,4269,1190
OTP,0,20140129,120653,4269,500
OTP,0,20140129,120653,4266,80
OTP,0,20140129,120653,4265,420
OTP,0,20140129,120703,4268,100
OTP,0,20140129,120721,4268,2000
OTP,0,20140129,120753,4268,551
OTP,0,20140129,120758,4265,503
OTP,0,20140129,120759,4265,100
OTP,0,20140129,120803,4264,100
OTP,0,20140129,120803,4263,400
OTP,0,20140129,120809,4263,112
OTP,0,20140129,120814,4265,214
OTP,0,20140129,120839,4265,45
OTP,0,20140129,120855,4265,100
OTP,0,20140129,120914,4265,10
OTP,0,20140129,120940,4265,100
OTP,0,20140129,120952,4265,80
OTP,0,20140129,121010,4263,250
OTP,0,20140129,121018,4265,1000
OTP,0,20140129,121131,4263,88
OTP,0,20140129,121134,4263,912
OTP,0,20140129,121143,4262,808
OTP,0,20140129,121144,4262,806
OTP,0,20140129,121200,4263,1500
OTP,0,20140129,121252,4263,43
OTP,0,20140129,121256,4263,100
OTP,0,20140129,121346,4262,7
OTP,0,20140129,121404,4262,263
OTP,0,20140129,121405,4263,100
OTP,0,20140129,121433,4263,1034
OTP,0,20140129,121442,4265,936
OTP,0,20140129,121523,4265,33
OTP,0,20140129,121602,4263,150
OTP,0,20140129,121602,4262,50
OTP,0,20140129,121841,4265,2000
OTP,0,20140129,121914,4265,447
OTP,0,20140129,121945,4265,250
OTP,0,20140129,121948,4263,225
OTP,0,20140129,121948,4262,66
OTP,0,20140129,121950,4261,773
OTP,0,20140129,121956,4261,4502
OTP,0,20140129,122009,4262,2402
OTP,0,20140129,122009,4265,1000
OTP,0,20140129,122010,4265,935
OTP,0,20140129,122010,4265,4000
OTP,0,20140129,122022,4265,1000
OTP,0,20140129,122037,4265,1000
OTP,0,20140129,122059,4265,13
OTP,0,20140129,122100,4265,5000
OTP,0,20140129,122101,4265,780
OTP,0,20140129,122102,4265,2387
OTP,0,20140129,122104,4265,964
OTP,0,20140129,122105,4265,826
OTP,0,20140129,122116,4268,4181
OTP,0,20140129,122117,4268,819
OTP,0,20140129,122117,4265,156
OTP,0,20140129,122117,4265,1688
OTP,0,20140129,122150,4269,2121
OTP,0,20140129,122210,4269,30
OTP,0,20140129,122213,4269,100
OTP,0,20140129,122214,4269,100
OTP,0,20140129,122244,4266,300
OTP,0,20140129,122244,4265,1700
OTP,0,20140129,122253,4265,806
OTP,0,20140129,122254,4265,817
OTP,0,20140129,122303,4265,1900
OTP,0,20140129,122317,4269,1323
OTP,0,20140129,122318,4266,1522
OTP,0,20140129,122400,4269,200
OTP,0,20140129,122549,4269,25
OTP,0,20140129,122612,4269,15
OTP,0,20140129,122617,4269,3000
OTP,0,20140129,122623,4269,530
OTP,0,20140129,122646,4269,2773
OTP,0,20140129,122646,4269,623
OTP,0,20140129,122646,4269,82
OTP,0,20140129,122657,4268,200
OTP,0,20140129,122704,4265,1000
OTP,0,20140129,122725,4265,2000
OTP,0,20140129,122729,4265,50
OTP,0,20140129,122737,4266,1242
OTP,0,20140129,122741,4278,27
OTP,0,20140129,122741,4277,372
OTP,0,20140129,122751,4269,50
OTP,0,20140129,122751,4267,767
OTP,0,20140129,122751,4266,183
OTP,0,20140129,122815,4272,98
OTP,0,20140129,122818,4270,100
OTP,0,20140129,122825,4270,250
OTP,0,20140129,122833,4267,1500
OTP,0,20140129,122835,4266,898
OTP,0,20140129,122836,4267,4150
OTP,0,20140129,122836,4266,1010
OTP,0,20140129,122837,4267,24
OTP,0,20140129,122842,4267,3500
OTP,0,20140129,122846,4266,25
OTP,0,20140129,122849,4267,467
OTP,0,20140129,122849,4267,2252
OTP,0,20140129,122850,4267,632
OTP,0,20140129,122855,4267,443
OTP,0,20140129,122856,4267,157
OTP,0,20140129,122955,4267,277
OTP,0,20140129,123008,4272,2000
OTP,0,20140129,123011,4272,2500
OTP,0,20140129,123014,4272,1889
OTP,0,20140129,123025,4269,50
OTP,0,20140129,123026,4269,23
OTP,0,20140129,123028,4267,1009
OTP,0,20140129,123050,4269,1400
OTP,0,20140129,123055,4269,87
OTP,0,20140129,123102,4269,24
OTP,0,20140129,123112,4269,50
OTP,0,20140129,123113,4269,24
OTP,0,20140129,123150,4269,100
OTP,0,20140129,123157,4269,40
OTP,0,20140129,123237,4269,1500
OTP,0,20140129,123326,4268,100
OTP,0,20140129,123336,4269,150
OTP,0,20140129,123336,4267,2335
OTP,0,20140129,123336,4266,1665
OTP,0,20140129,123336,4269,100
OTP,0,20140129,123345,4269,1000
OTP,0,20140129,123348,4266,3500
OTP,0,20140129,123348,4266,958
OTP,0,20140129,123351,4269,174
OTP,0,20140129,123352,4266,34
OTP,0,20140129,123353,4266,453
OTP,0,20140129,123357,4265,750
OTP,0,20140129,123405,4265,877
OTP,0,20140129,123406,4265,906
OTP,0,20140129,123410,4265,638
OTP,0,20140129,123411,4265,815
OTP,0,20140129,123414,4265,783
OTP,0,20140129,123427,4265,307
OTP,0,20140129,123428,4265,999
OTP,0,20140129,123434,4266,2121
OTP,0,20140129,123434,4265,1280
OTP,0,20140129,123436,4266,4053
OTP,0,20140129,123436,4269,1533
OTP,0,20140129,123438,4269,740
OTP,0,20140129,123440,4269,1013
OTP,0,20140129,123447,4269,61
OTP,0,20140129,123502,4275,100
OTP,0,20140129,123612,4266,348
OTP,0,20140129,123613,4266,267
OTP,0,20140129,123629,4266,1228
OTP,0,20140129,123630,4266,324
OTP,0,20140129,123635,4265,765
OTP,0,20140129,123638,4265,738
OTP,0,20140129,123751,4270,94
OTP,0,20140129,123814,4265,221
OTP,0,20140129,123816,4265,779
OTP,0,20140129,123825,4269,37
OTP,0,20140129,123830,4265,906
OTP,0,20140129,123830,4265,733
OTP,0,20140129,123833,4265,2020
OTP,0,20140129,123835,4265,696
OTP,0,20140129,123837,4265,1000
OTP,0,20140129,123843,4265,2000
OTP,0,20140129,123852,4265,342
OTP,0,20140129,123859,4265,23
OTP,0,20140129,123911,4266,2297
OTP,0,20140129,123925,4266,2682
OTP,0,20140129,123953,4269,1915
OTP,0,20140129,124001,4270,63
OTP,0,20140129,124001,4270,887
OTP,0,20140129,124010,4270,21
OTP,0,20140129,124037,4274,1165
OTP,0,20140129,124037,4275,835
OTP,0,20140129,124217,4270,114
OTP,0,20140129,124220,4275,1315
OTP,0,20140129,124302,4278,1973
OTP,0,20140129,124407,4285,20
OTP,0,20140129,124454,4285,180
OTP,0,20140129,124454,4288,82
OTP,0,20140129,124549,4288,18
OTP,0,20140129,124549,4290,1982
OTP,0,20140129,124549,4290,1500
OTP,0,20140129,124609,4290,100
OTP,0,20140129,124704,4289,2000
OTP,0,20140129,124737,4290,151
OTP,0,20140129,124740,4290,200
OTP,0,20140129,124749,4290,320
OTP,0,20140129,124816,4286,125
OTP,0,20140129,124834,4290,50
OTP,0,20140129,124912,4286,149
OTP,0,20140129,124945,4289,50
OTP,0,20140129,124947,4290,2496
OTP,0,20140129,124951,4295,50
OTP,0,20140129,124955,4297,280
OTP,0,20140129,125029,4290,800
OTP,0,20140129,125114,4290,598
OTP,0,20140129,125125,4290,1106
OTP,0,20140129,125205,4286,320
OTP,0,20140129,125212,4290,24
OTP,0,20140129,125217,4286,250
OTP,0,20140129,125241,4286,143
OTP,0,20140129,125300,4289,50
OTP,0,20140129,125300,4290,185
OTP,0,20140129,125310,4290,700
OTP,0,20140129,125339,4289,60
OTP,0,20140129,125339,4290,1940
OTP,0,20140129,125409,4290,103
OTP,0,20140129,125527,4286,54
OTP,0,20140129,125631,4286,150
OTP,0,20140129,125701,4290,200
OTP,0,20140129,125712,4288,233
OTP,0,20140129,125739,4290,525
OTP,0,20140129,125752,4287,547
OTP,0,20140129,125802,4287,500
OTP,0,20140129,125823,4287,361
OTP,0,20140129,125837,4287,894
OTP,0,20140129,125840,4286,7
OTP,0,20140129,125855,4283,1080
OTP,0,20140129,125907,4283,30
OTP,0,20140129,125907,4283,600
OTP,0,20140129,125908,4282,2550
OTP,0,20140129,125917,4282,2600
OTP,0,20140129,125917,4281,1000
OTP,0,20140129,125917,4279,1565
OTP,0,20140129,125947,4280,80
OTP,0,20140129,130012,4280,50
OTP,0,20140129,130114,4275,217
OTP,0,20140129,130247,4276,154
OTP,0,20140129,130307,4276,1146
OTP,0,20140129,130320,4276,51
OTP,0,20140129,130322,4270,295
OTP,0,20140129,130357,4267,357
OTP,0,20140129,130357,4266,2946
OTP,0,20140129,130357,4265,1697
OTP,0,20140129,130910,4275,1000
OTP,0,20140129,130955,4270,300
OTP,0,20140129,131131,4267,100
OTP,0,20140129,131242,4266,387
OTP,0,20140129,131246,4270,400
OTP,0,20140129,131302,4270,5000
OTP,0,20140129,131303,4266,1543
OTP,0,20140129,131318,4265,490
OTP,0,20140129,131324,4265,2000
OTP,0,20140129,131336,4269,44
OTP,0,20140129,131357,4265,876
OTP,0,20140129,131357,4266,300
OTP,0,20140129,131402,4263,205
OTP,0,20140129,131410,4264,85
OTP,0,20140129,131411,4264,15
OTP,0,20140129,131412,4262,968
OTP,0,20140129,131415,4262,3825
OTP,0,20140129,131416,4262,1707
OTP,0,20140129,131417,4261,381
OTP,0,20140129,131419,4261,500
OTP,0,20140129,131436,4261,299
OTP,0,20140129,131456,4261,394
OTP,0,20140129,131512,4261,300
OTP,0,20140129,131529,4262,12
OTP,0,20140129,131545,4261,306
OTP,0,20140129,131550,4260,1000
OTP,0,20140129,131612,4261,100
OTP,0,20140129,131615,4260,2000
OTP,0,20140129,131615,4260,2217
OTP,0,20140129,131616,4260,4328
OTP,0,20140129,131616,4260,7000
OTP,0,20140129,131617,4260,4000
OTP,0,20140129,131617,4260,5813
OTP,0,20140129,131618,4260,1187
OTP,0,20140129,131618,4260,1695
OTP,0,20140129,131618,4256,82
OTP,0,20140129,131618,4255,1
OTP,0,20140129,131619,4257,19
OTP,0,20140129,131619,4260,548
OTP,0,20140129,131619,4262,338
OTP,0,20140129,131619,4263,369
OTP,0,20140129,131619,4255,25
OTP,0,20140129,131620,4255,769
OTP,0,20140129,131620,4255,990
OTP,0,20140129,131620,4263,46
OTP,0,20140129,131621,4253,17
OTP,0,20140129,131623,4253,29
OTP,0,20140129,131626,4252,1793
OTP,0,20140129,131629,4253,5000
OTP,0,20140129,131631,4252,2019
OTP,0,20140129,131631,4253,2000
OTP,0,20140129,131637,4251,4879
OTP,0,20140129,131638,4251,1758
OTP,0,20140129,131638,4253,1119
OTP,0,20140129,131643,4251,1683
OTP,0,20140129,131643,4250,5000
OTP,0,20140129,131643,4250,445
OTP,0,20140129,131643,4250,555
OTP,0,20140129,131643,4250,406
OTP,0,20140129,131643,4250,200
OTP,0,20140129,131644,4253,2395
OTP,0,20140129,131646,4250,250
OTP,0,20140129,131648,4250,911
OTP,0,20140129,131652,4250,1302
OTP,0,20140129,131653,4250,645
OTP,0,20140129,131655,4251,600
OTP,0,20140129,131655,4250,675
OTP,0,20140129,131656,4252,200
OTP,0,20140129,131658,4250,5000
OTP,0,20140129,131658,4252,921
OTP,0,20140129,131658,4250,2080
OTP,0,20140129,131659,4250,1686
OTP,0,20140129,131700,4252,3601
OTP,0,20140129,131701,4250,1700
OTP,0,20140129,131703,4250,2500
OTP,0,20140129,131707,4250,804
OTP,0,20140129,131709,4250,50000
OTP,0,20140129,131709,4250,80
OTP,0,20140129,131710,4250,1359
OTP,0,20140129,131710,4250,750
OTP,0,20140129,131711,4250,500
OTP,0,20140129,131711,4250,5000
OTP,0,20140129,131712,4250,100
OTP,0,20140129,131713,4250,3570
OTP,0,20140129,131713,4251,193
OTP,0,20140129,131714,4251,1089
OTP,0,20140129,131714,4250,25
OTP,0,20140129,131715,4250,1268
OTP,0,20140129,131715,4250,937
OTP,0,20140129,131715,4250,3477
OTP,0,20140129,131717,4250,100
OTP,0,20140129,131720,4245,1781
OTP,0,20140129,131723,4250,500
OTP,0,20140129,131724,4245,2049
OTP,0,20140129,131725,4245,655
OTP,0,20140129,131727,4245,1195
OTP,0,20140129,131730,4245,600
OTP,0,20140129,131731,4245,270
OTP,0,20140129,131731,4245,809
OTP,0,20140129,131732,4245,80
OTP,0,20140129,131733,4244,669
OTP,0,20140129,131733,4245,15
OTP,0,20140129,131734,4244,2749
OTP,0,20140129,131737,4245,500
OTP,0,20140129,131737,4244,2082
OTP,0,20140129,131739,4242,90
OTP,0,20140129,131740,4244,15
OTP,0,20140129,131741,4242,1292
OTP,0,20140129,131744,4242,835
OTP,0,20140129,131746,4244,1329
OTP,0,20140129,131749,4250,2110
OTP,0,20140129,131751,4242,635
OTP,0,20140129,131753,4250,116
OTP,0,20140129,131755,4250,400
OTP,0,20140129,131802,4249,150
OTP,0,20140129,131804,4249,50
OTP,0,20140129,131809,4244,166
OTP,0,20140129,131811,4243,200
OTP,0,20140129,131811,4242,830
OTP,0,20140129,131814,4242,285
OTP,0,20140129,131817,4249,1426
OTP,0,20140129,131819,4241,1366
OTP,0,20140129,131820,4241,372
OTP,0,20140129,131825,4241,961
OTP,0,20140129,131829,4241,706
OTP,0,20140129,131832,4241,600
OTP,0,20140129,131834,4240,3000
OTP,0,20140129,131834,4240,100
OTP,0,20140129,131837,4240,1834
OTP,0,20140129,131840,4239,100
OTP,0,20140129,131848,4238,52
OTP,0,20140129,131853,4237,25
OTP,0,20140129,131856,4245,15
OTP,0,20140129,131858,4237,400
OTP,0,20140129,131900,4245,148
OTP,0,20140129,131901,4236,555
OTP,0,20140129,131902,4236,700
OTP,0,20140129,131902,4245,300
OTP,0,20140129,131905,4236,600
OTP,0,20140129,131905,4245,50
OTP,0,20140129,131906,4235,293
OTP,0,20140129,131908,4236,327
OTP,0,20140129,131909,4236,473
OTP,0,20140129,131911,4237,20
OTP,0,20140129,131913,4235,3786
OTP,0,20140129,131918,4236,200
OTP,0,20140129,131920,4236,967
OTP,0,20140129,131923,4240,400
OTP,0,20140129,131924,4236,3202
OTP,0,20140129,131928,4236,348
OTP,0,20140129,131932,4236,1950
OTP,0,20140129,131933,4235,412
OTP,0,20140129,131938,4235,1000
OTP,0,20140129,131939,4235,3444
OTP,0,20140129,131950,4235,1568
OTP,0,20140129,131951,4235,374
OTP,0,20140129,131955,4236,30
OTP,0,20140129,131956,4236,100
OTP,0,20140129,132003,4235,1451
OTP,0,20140129,132003,4235,117
OTP,0,20140129,132007,4236,125
OTP,0,20140129,132010,4235,1631
OTP,0,20140129,132011,4235,1553
OTP,0,20140129,132016,4235,30
OTP,0,20140129,132017,4235,2860
OTP,0,20140129,132020,4235,4216
OTP,0,20140129,132020,4235,200
OTP,0,20140129,132022,4235,15
OTP,0,20140129,132022,4235,15
OTP,0,20140129,132022,4235,15
OTP,0,20140129,132022,4235,15
OTP,0,20140129,132022,4235,73
OTP,0,20140129,132022,4235,15
OTP,0,20140129,132022,4235,15
OTP,0,20140129,132022,4235,189
OTP,0,20140129,132022,4235,20
OTP,0,20140129,132024,4235,816
OTP,0,20140129,132025,4234,425
OTP,0,20140129,132027,4235,363
OTP,0,20140129,132031,4233,30
OTP,0,20140129,132033,4235,174
OTP,0,20140129,132033,4235,15
OTP,0,20140129,132033,4235,15
OTP,0,20140129,132036,4232,500
OTP,0,20140129,132039,4231,110
OTP,0,20140129,132041,4232,145
OTP,0,20140129,132043,4232,300
OTP,0,20140129,132043,4230,4255
OTP,0,20140129,132043,4228,78
OTP,0,20140129,132043,4228,6
OTP,0,20140129,132043,4226,59
OTP,0,20140129,132047,4229,24
OTP,0,20140129,132047,4226,181
OTP,0,20140129,132048,4229,10
OTP,0,20140129,132050,4229,91
OTP,0,20140129,132054,4232,274
OTP,0,20140129,132056,4232,100
OTP,0,20140129,132109,4232,388
OTP,0,20140129,132113,4232,12
OTP,0,20140129,132116,4240,1300
OTP,0,20140129,132123,4240,10
OTP,0,20140129,132126,4232,20
OTP,0,20140129,132130,4257,300
OTP,0,20140129,132133,4258,290
OTP,0,20140129,132134,4250,500
OTP,0,20140129,132136,4258,700
OTP,0,20140129,132136,4265,1300
OTP,0,20140129,132136,4265,1500
OTP,0,20140129,132210,4250,20
OTP,0,20140129,132230,4242,990
OTP,0,20140129,132235,4241,225
OTP,0,20140129,132240,4240,1302
OTP,0,20140129,132332,4240,73
OTP,0,20140129,132338,4240,500
OTP,0,20140129,132339,4236,775
OTP,0,20140129,132339,4235,745
OTP,0,20140129,132402,4235,900
OTP,0,20140129,132405,4235,1000
OTP,0,20140129,132407,4235,1200
OTP,0,20140129,132418,4235,148
OTP,0,20140129,132428,4240,127
OTP,0,20140129,132428,4247,200
OTP,0,20140129,132428,4248,173
OTP,0,20140129,132429,4249,22
OTP,0,20140129,132430,4249,853
OTP,0,20140129,132430,4250,2147
OTP,0,20140129,132440,4249,500
OTP,0,20140129,132458,4248,975
OTP,0,20140129,132501,4249,1110
OTP,0,20140129,132542,4250,30
OTP,0,20140129,132606,4250,20
OTP,0,20140129,132623,4250,550
OTP,0,20140129,132627,4250,1610
OTP,0,20140129,132629,4250,643
OTP,0,20140129,132642,4250,294
OTP,0,20140129,132745,4260,29
OTP,0,20140129,132759,4251,875
OTP,0,20140129,132759,4250,1210
OTP,0,20140129,132815,4260,560
OTP,0,20140129,132822,4255,500
OTP,0,20140129,132909,4250,571
OTP,0,20140129,132909,4246,429
OTP,0,20140129,132944,4246,171
OTP,0,20140129,132944,4245,2329
OTP,0,20140129,132955,4246,21
OTP,0,20140129,133001,4245,71
OTP,0,20140129,133001,4244,129
OTP,0,20140129,133001,4246,34
OTP,0,20140129,133001,4250,966
OTP,0,20140129,133006,4250,34
OTP,0,20140129,133010,4254,466
OTP,0,20140129,133048,4255,120
OTP,0,20140129,133120,4255,500
OTP,0,20140129,133149,4250,525
OTP,0,20140129,133224,4255,490
OTP,0,20140129,133253,4250,32000
OTP,0,20140129,133325,4254,100
OTP,0,20140129,133346,4254,380
OTP,0,20140129,133406,4254,20
OTP,0,20140129,133413,4254,50
OTP,0,20140129,133437,4250,5000
OTP,0,20140129,133501,4250,1000
OTP,0,20140129,133537,4255,1000
OTP,0,20140129,133556,4259,400
OTP,0,20140129,133600,4260,2298
OTP,0,20140129,133603,4260,613
OTP,0,20140129,133615,4264,44
OTP,0,20140129,133734,4265,400
OTP,0,20140129,133738,4269,490
OTP,0,20140129,133812,4267,376
OTP,0,20140129,133812,4261,500
OTP,0,20140129,133812,4260,1624
OTP,0,20140129,133829,4265,200
OTP,0,20140129,133829,4260,698
OTP,0,20140129,133834,4260,102
OTP,0,20140129,133839,4265,128
OTP,0,20140129,133947,4258,50
OTP,0,20140129,133948,4258,33
OTP,0,20140129,133948,4252,128
OTP,0,20140129,133948,4251,343
OTP,0,20140129,133951,4250,2000
OTP,0,20140129,133952,4251,1566
OTP,0,20140129,133955,4250,4000
OTP,0,20140129,133956,4260,434
OTP,0,20140129,134002,4259,100
OTP,0,20140129,134015,4250,200
OTP,0,20140129,134052,4251,25
OTP,0,20140129,134052,4250,3308
OTP,0,20140129,134117,4250,600
OTP,0,20140129,134118,4250,500
OTP,0,20140129,134139,4250,150
OTP,0,20140129,134147,4250,417
OTP,0,20140129,134147,4253,83
OTP,0,20140129,134210,4250,1200
OTP,0,20140129,134233,4253,117
OTP,0,20140129,134236,4257,200
OTP,0,20140129,134240,4258,256
OTP,0,20140129,134244,4259,1900
OTP,0,20140129,134303,4260,1552
OTP,0,20140129,134311,4260,125
OTP,0,20140129,134401,4260,889
OTP,0,20140129,134620,4262,500
OTP,0,20140129,134625,4262,300
OTP,0,20140129,134625,4263,1500
OTP,0,20140129,134706,4261,24
OTP,0,20140129,134752,4260,1005
OTP,0,20140129,135027,4258,25
OTP,0,20140129,135027,4255,500
OTP,0,20140129,135047,4252,457
OTP,0,20140129,135047,4251,1000
OTP,0,20140129,135047,4250,1543
OTP,0,20140129,135102,4250,1000
OTP,0,20140129,135108,4250,741
OTP,0,20140129,135122,4250,110
OTP,0,20140129,135235,4246,40
OTP,0,20140129,135235,4245,250
OTP,0,20140129,135235,4243,100
