<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140131,091023,4202,50
OTP,0,20140131,091042,4207,120
OTP,0,20140131,091101,4207,213
OTP,0,20140131,091101,4208,787
OTP,0,20140131,091107,4208,1163
OTP,0,20140131,091108,4209,1000
OTP,0,20140131,091113,4209,1000
OTP,0,20140131,091115,4209,500
OTP,0,20140131,091115,4210,500
OTP,0,20140131,091116,4210,500
OTP,0,20140131,091116,4214,60
OTP,0,20140131,091141,4215,1
OTP,0,20140131,091143,4215,100
OTP,0,20140131,091201,4218,80
OTP,0,20140131,091201,4219,5000
OTP,0,20140131,091201,4220,4920
OTP,0,20140131,091203,4220,2579
OTP,0,20140131,091204,4220,230
OTP,0,20140131,091204,4220,232
OTP,0,20140131,091206,4222,384
OTP,0,20140131,091212,4221,2000
OTP,0,20140131,091212,4220,3959
OTP,0,20140131,091215,4220,1000
OTP,0,20140131,091217,4220,3041
OTP,0,20140131,091230,4222,811
OTP,0,20140131,091231,4222,1638
OTP,0,20140131,091243,4223,29
OTP,0,20140131,091250,4223,1
OTP,0,20140131,091250,4224,24
OTP,0,20140131,091308,4224,121
OTP,0,20140131,091308,4225,680
OTP,0,20140131,091308,4229,2024
OTP,0,20140131,091310,4230,1196
OTP,0,20140131,091311,4230,500
OTP,0,20140131,091337,4230,1836
OTP,0,20140131,091356,4232,10
OTP,0,20140131,091356,4235,2880
OTP,0,20140131,091405,4234,1000
OTP,0,20140131,091406,4238,50
OTP,0,20140131,091413,4238,24
OTP,0,20140131,091415,4232,100
OTP,0,20140131,091448,4235,600
OTP,0,20140131,091456,4235,2272
OTP,0,20140131,091500,4234,500
OTP,0,20140131,091502,4235,2000
OTP,0,20140131,091503,4235,50
OTP,0,20140131,091504,4234,780
OTP,0,20140131,091505,4235,200
OTP,0,20140131,091506,4234,200
OTP,0,20140131,091508,4234,653
OTP,0,20140131,091523,4228,1016
OTP,0,20140131,091526,4228,500
OTP,0,20140131,091527,4228,500
OTP,0,20140131,091528,4228,300
OTP,0,20140131,091539,4228,300
OTP,0,20140131,091551,4220,23
OTP,0,20140131,091551,4227,60
OTP,0,20140131,091621,4225,33
OTP,0,20140131,091625,4225,367
OTP,0,20140131,091629,4227,634
OTP,0,20140131,091633,4220,268
OTP,0,20140131,091633,4220,32
OTP,0,20140131,091639,4227,600
OTP,0,20140131,091702,4222,20
OTP,0,20140131,091702,4224,480
OTP,0,20140131,091702,4224,330
OTP,0,20140131,091703,4225,170
OTP,0,20140131,091704,4222,50
OTP,0,20140131,091704,4221,1482
OTP,0,20140131,091728,4225,184
OTP,0,20140131,091728,4226,316
OTP,0,20140131,091728,4226,446
OTP,0,20140131,091728,4227,54
OTP,0,20140131,091729,4227,500
OTP,0,20140131,091729,4227,83
OTP,0,20140131,091729,4228,236
OTP,0,20140131,091729,4230,181
OTP,0,20140131,091819,4230,369
OTP,0,20140131,091819,4234,1257
OTP,0,20140131,091819,4237,374
OTP,0,20140131,091835,4230,100
OTP,0,20140131,091836,4230,400
OTP,0,20140131,091859,4236,882
OTP,0,20140131,091859,4237,1118
OTP,0,20140131,091911,4235,978
OTP,0,20140131,091919,4236,20
OTP,0,20140131,091929,4236,2290
OTP,0,20140131,091938,4235,400
OTP,0,20140131,091941,4235,72
OTP,0,20140131,092008,4232,50
OTP,0,20140131,092008,4231,2503
OTP,0,20140131,092011,4230,446
OTP,0,20140131,092022,4230,500
OTP,0,20140131,092022,4230,500
OTP,0,20140131,092024,4229,300
OTP,0,20140131,092024,4230,200
OTP,0,20140131,092027,4226,150
OTP,0,20140131,092051,4222,100
OTP,0,20140131,092051,4220,172
OTP,0,20140131,092105,4225,50
OTP,0,20140131,092105,4226,528
OTP,0,20140131,092141,4220,250
OTP,0,20140131,092203,4220,1200
OTP,0,20140131,092210,4220,100
OTP,0,20140131,092229,4221,50
OTP,0,20140131,092303,4224,10
OTP,0,20140131,092311,4224,1
OTP,0,20140131,092314,4223,50
OTP,0,20140131,092318,4223,1
OTP,0,20140131,092318,4222,443
OTP,0,20140131,092320,4221,2371
OTP,0,20140131,092322,4222,557
OTP,0,20140131,092322,4223,257
OTP,0,20140131,092332,4221,272
OTP,0,20140131,092332,4223,60
OTP,0,20140131,092340,4223,1000
OTP,0,20140131,092340,4223,1000
OTP,0,20140131,092340,4223,378
OTP,0,20140131,092341,4223,554
OTP,0,20140131,092537,4225,200
OTP,0,20140131,092621,4225,36
OTP,0,20140131,092622,4225,37
OTP,0,20140131,092626,4229,23
OTP,0,20140131,092637,4226,70
OTP,0,20140131,092725,4229,1000
OTP,0,20140131,092725,4229,555
OTP,0,20140131,092725,4230,445
OTP,0,20140131,092725,4230,154
OTP,0,20140131,092728,4238,266
OTP,0,20140131,092733,4239,210
OTP,0,20140131,092733,4240,2020
OTP,0,20140131,092735,4238,200
OTP,0,20140131,092742,4238,70
OTP,0,20140131,092759,4243,18
OTP,0,20140131,092759,4244,160
OTP,0,20140131,092759,4245,822
OTP,0,20140131,092759,4245,1976
OTP,0,20140131,092801,4245,4525
OTP,0,20140131,092802,4245,210
OTP,0,20140131,092811,4246,155
OTP,0,20140131,092811,4248,1588
OTP,0,20140131,092816,4245,769
OTP,0,20140131,092848,4244,78
OTP,0,20140131,092848,4245,421
OTP,0,20140131,092848,4248,1
OTP,0,20140131,092902,4243,2000
OTP,0,20140131,092905,4243,10
OTP,0,20140131,092907,4243,50
OTP,0,20140131,092910,4243,100
OTP,0,20140131,092910,4243,20
OTP,0,20140131,092911,4243,154
OTP,0,20140131,092917,4243,500
OTP,0,20140131,092918,4243,500
OTP,0,20140131,092940,4237,600
OTP,0,20140131,092946,4237,396
OTP,0,20140131,092954,4230,50
OTP,0,20140131,093005,4237,50
OTP,0,20140131,093005,4238,130
OTP,0,20140131,093028,4235,50
OTP,0,20140131,093111,4234,1000
OTP,0,20140131,093111,4234,745
OTP,0,20140131,093116,4235,150
OTP,0,20140131,093122,4238,200
OTP,0,20140131,093139,4238,70
OTP,0,20140131,093139,4239,280
OTP,0,20140131,093150,4239,150
OTP,0,20140131,093150,4240,1422
OTP,0,20140131,093225,4239,25
OTP,0,20140131,093237,4239,522
OTP,0,20140131,093248,4237,220
OTP,0,20140131,093306,4233,50
OTP,0,20140131,093313,4233,1000
OTP,0,20140131,093327,4233,500
OTP,0,20140131,093338,4233,35
OTP,0,20140131,093338,4231,50
OTP,0,20140131,093338,4230,1950
OTP,0,20140131,093350,4230,100
OTP,0,20140131,093418,4230,366
OTP,0,20140131,093422,4230,10
OTP,0,20140131,093438,4227,925
OTP,0,20140131,093438,4225,75
OTP,0,20140131,093442,4229,230
OTP,0,20140131,093504,4226,35
OTP,0,20140131,093504,4225,85
OTP,0,20140131,093517,4225,1600
OTP,0,20140131,093519,4225,74
OTP,0,20140131,093602,4222,500
OTP,0,20140131,093614,4223,2496
OTP,0,20140131,093619,4223,4
OTP,0,20140131,093619,4222,122
OTP,0,20140131,093622,4222,22
OTP,0,20140131,093625,4222,60
OTP,0,20140131,093627,4227,20
OTP,0,20140131,093627,4235,30
OTP,0,20140131,093739,4225,200
OTP,0,20140131,093739,4223,300
OTP,0,20140131,093739,4222,323
OTP,0,20140131,093739,4221,545
OTP,0,20140131,093739,4220,1305
OTP,0,20140131,093749,4220,500
OTP,0,20140131,093902,4223,100
OTP,0,20140131,093921,4223,40
OTP,0,20140131,093939,4228,450
OTP,0,20140131,094207,4228,3
OTP,0,20140131,094207,4230,64
OTP,0,20140131,094211,4230,586
OTP,0,20140131,094219,4226,125
OTP,0,20140131,094326,4230,50
OTP,0,20140131,094326,4230,818
OTP,0,20140131,094340,4230,200
OTP,0,20140131,094343,4230,200
OTP,0,20140131,094357,4234,2343
OTP,0,20140131,094357,4234,525
OTP,0,20140131,094406,4234,60
OTP,0,20140131,094420,4231,700
OTP,0,20140131,094420,4230,5339
OTP,0,20140131,094421,4230,1406
OTP,0,20140131,094444,4230,71
OTP,0,20140131,094506,4229,100
OTP,0,20140131,094509,4229,124
OTP,0,20140131,094514,4230,200
OTP,0,20140131,094517,4230,70
OTP,0,20140131,094527,4230,100
OTP,0,20140131,094532,4230,400
OTP,0,20140131,094535,4229,314
OTP,0,20140131,094540,4228,100
OTP,0,20140131,094543,4228,100
OTP,0,20140131,094600,4229,20
OTP,0,20140131,094628,4229,200
OTP,0,20140131,094632,4229,100
OTP,0,20140131,094638,4229,46
OTP,0,20140131,094702,4229,100
OTP,0,20140131,094746,4229,300
OTP,0,20140131,094746,4230,300
OTP,0,20140131,095030,4228,150
OTP,0,20140131,095037,4228,1794
OTP,0,20140131,095037,4226,3402
OTP,0,20140131,095037,4225,3019
OTP,0,20140131,095037,4225,285
OTP,0,20140131,095037,4230,1956
OTP,0,20140131,095038,4230,761
OTP,0,20140131,095116,4228,358
OTP,0,20140131,095125,4228,34
OTP,0,20140131,095142,4227,7
OTP,0,20140131,095142,4228,166
OTP,0,20140131,095142,4230,177
OTP,0,20140131,095206,4232,1976
OTP,0,20140131,095313,4238,300
OTP,0,20140131,095317,4239,280
OTP,0,20140131,095321,4240,195
OTP,0,20140131,095518,4240,500
OTP,0,20140131,095523,4240,200
OTP,0,20140131,095532,4240,24
OTP,0,20140131,095607,4237,10
OTP,0,20140131,095612,4236,400
OTP,0,20140131,095624,4240,500
OTP,0,20140131,095642,4233,639
OTP,0,20140131,095642,4231,15
OTP,0,20140131,095642,4230,6546
OTP,0,20140131,095710,4235,1765
OTP,0,20140131,095710,4237,480
OTP,0,20140131,095711,4237,1111
OTP,0,20140131,095756,4235,992
OTP,0,20140131,095756,4230,3104
OTP,0,20140131,095757,4230,904
OTP,0,20140131,095757,4238,700
OTP,0,20140131,095807,4238,771
OTP,0,20140131,095843,4231,275
OTP,0,20140131,095944,4232,247
OTP,0,20140131,100008,4235,100
OTP,0,20140131,100008,4233,1036
OTP,0,20140131,100008,4232,322
OTP,0,20140131,100008,4230,90
OTP,0,20140131,100013,4230,2525
OTP,0,20140131,100013,4230,806
OTP,0,20140131,100015,4230,897
OTP,0,20140131,100209,4236,50
OTP,0,20140131,100209,4238,339
OTP,0,20140131,100209,4239,111
OTP,0,20140131,100228,4232,93
OTP,0,20140131,100303,4239,889
OTP,0,20140131,100303,4242,1584
OTP,0,20140131,100304,4242,661
OTP,0,20140131,100307,4242,5
OTP,0,20140131,100311,4242,500
OTP,0,20140131,100357,4236,30
OTP,0,20140131,100358,4244,150
OTP,0,20140131,100359,4238,200
OTP,0,20140131,100411,4245,3000
OTP,0,20140131,100411,4245,119
OTP,0,20140131,100416,4247,100
OTP,0,20140131,100420,4247,228
OTP,0,20140131,100425,4248,1157
OTP,0,20140131,100430,4248,290
OTP,0,20140131,100435,4248,73
OTP,0,20140131,100440,4248,15
OTP,0,20140131,100456,4240,50
OTP,0,20140131,100527,4240,10
OTP,0,20140131,100535,4240,600
OTP,0,20140131,100543,4240,70
OTP,0,20140131,100550,4240,608
OTP,0,20140131,100552,4240,392
OTP,0,20140131,100552,4242,150
OTP,0,20140131,100605,4245,120
OTP,0,20140131,100608,4245,12
OTP,0,20140131,100636,4245,25
OTP,0,20140131,100649,4245,1
OTP,0,20140131,100822,4240,39
OTP,0,20140131,100822,4245,81
OTP,0,20140131,100905,4245,900
OTP,0,20140131,100948,4243,200
OTP,0,20140131,100948,4245,19
OTP,0,20140131,100948,4248,63
OTP,0,20140131,101006,4248,755
OTP,0,20140131,101006,4249,1215
OTP,0,20140131,101006,4250,1030
OTP,0,20140131,101107,4247,200
OTP,0,20140131,101107,4249,30
OTP,0,20140131,101107,4250,3670
OTP,0,20140131,101114,4250,151
OTP,0,20140131,101118,4250,455
OTP,0,20140131,101152,4250,1388
OTP,0,20140131,101200,4250,1000
OTP,0,20140131,101329,4245,178
OTP,0,20140131,101340,4245,822
OTP,0,20140131,101408,4245,500
OTP,0,20140131,101439,4248,50
OTP,0,20140131,101439,4249,25
OTP,0,20140131,101439,4250,2225
OTP,0,20140131,101448,4250,387
OTP,0,20140131,101448,4250,25
OTP,0,20140131,101536,4250,1000
OTP,0,20140131,101546,4250,780
OTP,0,20140131,101553,4250,100
OTP,0,20140131,101558,4252,29
OTP,0,20140131,101558,4250,3708
OTP,0,20140131,101601,4250,200
OTP,0,20140131,101606,4249,25
OTP,0,20140131,101625,4250,14
OTP,0,20140131,101629,4249,955
OTP,0,20140131,101657,4250,450
OTP,0,20140131,101736,4241,822
OTP,0,20140131,101736,4240,1178
OTP,0,20140131,101821,4245,1922
OTP,0,20140131,101821,4250,2839
OTP,0,20140131,101832,4250,100
OTP,0,20140131,101836,4250,139
OTP,0,20140131,101851,4248,10
OTP,0,20140131,101851,4241,150
OTP,0,20140131,101851,4240,40
OTP,0,20140131,101912,4240,200
OTP,0,20140131,102010,4241,5
OTP,0,20140131,102010,4240,91
OTP,0,20140131,102010,4234,200
OTP,0,20140131,102010,4233,100
OTP,0,20140131,102010,4232,50
OTP,0,20140131,102012,4231,54
OTP,0,20140131,102017,4231,313
OTP,0,20140131,102053,4233,76
OTP,0,20140131,102053,4233,24
OTP,0,20140131,102053,4231,453
OTP,0,20140131,102054,4231,300
OTP,0,20140131,102113,4231,180
OTP,0,20140131,102113,4230,500
OTP,0,20140131,102113,4227,1320
OTP,0,20140131,102122,4237,10
OTP,0,20140131,102133,4227,85
OTP,0,20140131,102147,4227,95
OTP,0,20140131,102204,4226,110
OTP,0,20140131,102205,4225,138
OTP,0,20140131,102205,4222,198
OTP,0,20140131,102212,4226,20
OTP,0,20140131,102313,4225,230
OTP,0,20140131,102313,4225,770
OTP,0,20140131,102314,4225,104
OTP,0,20140131,102314,4225,82
OTP,0,20140131,102314,4225,44
OTP,0,20140131,102434,4226,40
OTP,0,20140131,102435,4226,120
OTP,0,20140131,102458,4225,200
OTP,0,20140131,102606,4230,58
OTP,0,20140131,102725,4230,250
OTP,0,20140131,102746,4230,42
OTP,0,20140131,102751,4231,286
OTP,0,20140131,102837,4232,120
OTP,0,20140131,103002,4238,100
OTP,0,20140131,103002,4240,750
OTP,0,20140131,103014,4240,85
OTP,0,20140131,103033,4240,400
OTP,0,20140131,103102,4240,200
OTP,0,20140131,103157,4240,31
OTP,0,20140131,103233,4236,617
OTP,0,20140131,103233,4235,283
OTP,0,20140131,103604,4239,200
OTP,0,20140131,103608,4240,34
OTP,0,20140131,103612,4247,1473
OTP,0,20140131,103616,4247,793
OTP,0,20140131,103616,4247,141
OTP,0,20140131,103618,4247,25
OTP,0,20140131,103634,4247,255
OTP,0,20140131,103638,4248,483
OTP,0,20140131,103642,4249,1761
OTP,0,20140131,103642,4249,280
OTP,0,20140131,103855,4240,500
OTP,0,20140131,103859,4244,300
OTP,0,20140131,103903,4246,200
OTP,0,20140131,103907,4248,1900
OTP,0,20140131,103911,4249,872
OTP,0,20140131,103914,4250,1229
OTP,0,20140131,103915,4250,556
OTP,0,20140131,103916,4250,80
OTP,0,20140131,103927,4240,50
OTP,0,20140131,104028,4249,600
OTP,0,20140131,104058,4249,1632
OTP,0,20140131,104102,4250,868
OTP,0,20140131,104203,4249,25
OTP,0,20140131,104206,4250,2105
OTP,0,20140131,104213,4250,3000
OTP,0,20140131,104217,4250,1000
OTP,0,20140131,104228,4250,1000
OTP,0,20140131,104231,4250,2484
OTP,0,20140131,104330,4252,200
OTP,0,20140131,104354,4255,334
OTP,0,20140131,104354,4257,150
OTP,0,20140131,104358,4257,267
OTP,0,20140131,104409,4257,83
OTP,0,20140131,104409,4258,133
OTP,0,20140131,104409,4258,65
OTP,0,20140131,104409,4259,35
OTP,0,20140131,104450,4259,197
OTP,0,20140131,104454,4252,1000
OTP,0,20140131,104454,4251,2463
OTP,0,20140131,104454,4250,1197
OTP,0,20140131,104455,4258,500
OTP,0,20140131,104455,4259,529
OTP,0,20140131,104513,4258,100
OTP,0,20140131,104513,4259,254
OTP,0,20140131,104513,4260,1444
OTP,0,20140131,104634,4256,233
OTP,0,20140131,104637,4255,200
OTP,0,20140131,104705,4259,100
OTP,0,20140131,104705,4260,922
OTP,0,20140131,104712,4255,30
OTP,0,20140131,104730,4260,200
OTP,0,20140131,104831,4257,100
OTP,0,20140131,104840,4258,50
OTP,0,20140131,104841,4260,351
OTP,0,20140131,104847,4257,20
OTP,0,20140131,104911,4260,829
OTP,0,20140131,104911,4262,20
OTP,0,20140131,104911,4263,145
OTP,0,20140131,104929,4263,155
OTP,0,20140131,104929,4264,25
OTP,0,20140131,104929,4265,20
OTP,0,20140131,104929,4265,1300
OTP,0,20140131,104939,4265,363
OTP,0,20140131,105029,4258,400
OTP,0,20140131,105041,4258,1417
OTP,0,20140131,105041,4257,975
OTP,0,20140131,105041,4252,1000
OTP,0,20140131,105041,4250,2419
OTP,0,20140131,105237,4242,40
OTP,0,20140131,105410,4245,200
OTP,0,20140131,105419,4245,17
OTP,0,20140131,105421,4245,20
OTP,0,20140131,105456,4242,1000
OTP,0,20140131,105526,4242,935
OTP,0,20140131,105526,4240,65
OTP,0,20140131,105542,4245,20
OTP,0,20140131,105639,4240,1000
OTP,0,20140131,105653,4240,200
OTP,0,20140131,105701,4240,100
OTP,0,20140131,105722,4240,85
OTP,0,20140131,105722,4239,15
OTP,0,20140131,105741,4239,96
OTP,0,20140131,105757,4244,2589
OTP,0,20140131,110019,4237,1700
OTP,0,20140131,110111,4239,12
OTP,0,20140131,110111,4240,12
OTP,0,20140131,110140,4237,243
OTP,0,20140131,110147,4240,5
OTP,0,20140131,110339,4240,4577
OTP,0,20140131,110349,4243,200
OTP,0,20140131,110413,4240,60
OTP,0,20140131,110529,4248,4
OTP,0,20140131,111043,4246,500
OTP,0,20140131,111043,4248,496
OTP,0,20140131,111129,4242,150
OTP,0,20140131,111157,4248,500
OTP,0,20140131,111157,4249,2452
OTP,0,20140131,111157,4250,2048
OTP,0,20140131,111334,4244,2667
OTP,0,20140131,111334,4243,196
OTP,0,20140131,111455,4241,1387
OTP,0,20140131,111455,4240,3344
OTP,0,20140131,111705,4240,60
OTP,0,20140131,111707,4240,100
OTP,0,20140131,111719,4240,740
OTP,0,20140131,111722,4240,3000
OTP,0,20140131,111726,4240,709
OTP,0,20140131,111734,4240,354
OTP,0,20140131,111735,4240,150
OTP,0,20140131,111802,4242,30
OTP,0,20140131,111925,4242,300
OTP,0,20140131,111935,4240,1657
OTP,0,20140131,111953,4242,9
OTP,0,20140131,112055,4238,391
OTP,0,20140131,112119,4236,1700
OTP,0,20140131,112119,4235,1737
OTP,0,20140131,112119,4231,500
OTP,0,20140131,112119,4230,8370
OTP,0,20140131,112120,4230,1340
OTP,0,20140131,112144,4226,200
OTP,0,20140131,112156,4230,1000
OTP,0,20140131,112156,4226,400
OTP,0,20140131,112203,4230,94
OTP,0,20140131,112226,4226,50
OTP,0,20140131,112301,4228,100
OTP,0,20140131,112306,4230,480
OTP,0,20140131,112307,4230,500
OTP,0,20140131,112315,4230,1075
OTP,0,20140131,112317,4229,300
OTP,0,20140131,112317,4226,550
OTP,0,20140131,112317,4225,15
OTP,0,20140131,112317,4224,15
OTP,0,20140131,112317,4223,200
OTP,0,20140131,112317,4222,40
OTP,0,20140131,112317,4220,1021
OTP,0,20140131,112324,4230,500
OTP,0,20140131,112349,4230,441
OTP,0,20140131,112349,4240,19
OTP,0,20140131,112508,4231,1311
OTP,0,20140131,112521,4231,1174
OTP,0,20140131,112613,4231,71
OTP,0,20140131,112613,4230,29
OTP,0,20140131,112645,4231,1174
OTP,0,20140131,112812,4232,12
OTP,0,20140131,112922,4231,461
OTP,0,20140131,112926,4230,1200
OTP,0,20140131,113210,4230,85
OTP,0,20140131,113324,4230,2078
OTP,0,20140131,113707,4230,100
OTP,0,20140131,114004,4233,10
OTP,0,20140131,114036,4234,100
OTP,0,20140131,114041,4233,500
OTP,0,20140131,114126,4232,761
OTP,0,20140131,114234,4232,300
OTP,0,20140131,114439,4232,89
OTP,0,20140131,114520,4232,35
OTP,0,20140131,114548,4237,20
OTP,0,20140131,114604,4237,480
OTP,0,20140131,114604,4238,10
OTP,0,20140131,114713,4240,5146
OTP,0,20140131,114714,4240,1311
OTP,0,20140131,114731,4240,723
OTP,0,20140131,114731,4242,29
OTP,0,20140131,114740,4243,10
OTP,0,20140131,114802,4246,112
OTP,0,20140131,114802,4247,1523
OTP,0,20140131,114832,4238,27
OTP,0,20140131,114902,4240,1385
OTP,0,20140131,114904,4245,1458
OTP,0,20140131,114904,4247,328
OTP,0,20140131,114922,4245,500
OTP,0,20140131,115217,4245,1571
OTP,0,20140131,115255,4238,400
OTP,0,20140131,115312,4244,53
OTP,0,20140131,115325,4244,6
OTP,0,20140131,115335,4244,1
OTP,0,20140131,115701,4244,2869
OTP,0,20140131,115723,4241,200
OTP,0,20140131,115723,4240,1200
OTP,0,20140131,115847,4244,900
OTP,0,20140131,115847,4238,986
OTP,0,20140131,120205,4237,500
OTP,0,20140131,120423,4237,1500
OTP,0,20140131,120608,4237,300
OTP,0,20140131,120610,4240,400
OTP,0,20140131,120619,4240,380
OTP,0,20140131,120623,4240,200
OTP,0,20140131,120647,4237,20
OTP,0,20140131,120823,4238,200
OTP,0,20140131,121524,4240,150
OTP,0,20140131,121524,4239,1589
OTP,0,20140131,121542,4240,1261
OTP,0,20140131,121649,4244,10
OTP,0,20140131,121702,4240,100
OTP,0,20140131,121709,4240,83
OTP,0,20140131,121809,4240,188
OTP,0,20140131,121838,4238,112
OTP,0,20140131,121844,4238,200
OTP,0,20140131,122052,4238,25
OTP,0,20140131,122353,4245,1000
OTP,0,20140131,122533,4240,4000
OTP,0,20140131,122534,4240,11
OTP,0,20140131,122618,4239,663
OTP,0,20140131,122626,4238,337
OTP,0,20140131,122626,4240,500
OTP,0,20140131,122626,4245,163
OTP,0,20140131,122645,4239,400
OTP,0,20140131,122705,4239,100
OTP,0,20140131,122716,4239,100
OTP,0,20140131,122735,4239,100
OTP,0,20140131,122747,4240,200
OTP,0,20140131,122754,4237,30
OTP,0,20140131,122754,4235,755
OTP,0,20140131,122754,4232,550
OTP,0,20140131,122754,4231,430
OTP,0,20140131,122754,4230,235
OTP,0,20140131,122907,4235,117
OTP,0,20140131,122910,4230,3635
OTP,0,20140131,122954,4230,1
OTP,0,20140131,122956,4235,200
OTP,0,20140131,123000,4230,1000
OTP,0,20140131,123024,4230,483
OTP,0,20140131,123033,4239,939
OTP,0,20140131,123033,4240,50
OTP,0,20140131,123137,4236,1384
OTP,0,20140131,123137,4235,200
OTP,0,20140131,123137,4232,54
OTP,0,20140131,123137,4231,427
OTP,0,20140131,123148,4239,1072
OTP,0,20140131,123202,4239,1020
OTP,0,20140131,123208,4232,3145
OTP,0,20140131,123208,4231,1407
OTP,0,20140131,123208,4230,4132
OTP,0,20140131,123215,4230,2465
OTP,0,20140131,123216,4230,709
OTP,0,20140131,123222,4231,1486
OTP,0,20140131,123222,4230,14
OTP,0,20140131,123239,4230,3000
OTP,0,20140131,123249,4230,812
OTP,0,20140131,123254,4230,4188
OTP,0,20140131,123318,4230,7986
OTP,0,20140131,123340,4230,14
OTP,0,20140131,123351,4230,4573
OTP,0,20140131,123352,4230,427
OTP,0,20140131,123410,4240,37
OTP,0,20140131,123426,4230,7087
OTP,0,20140131,123432,4230,2913
OTP,0,20140131,123514,4230,370
OTP,0,20140131,123554,4235,735
OTP,0,20140131,123605,4230,232
OTP,0,20140131,123641,4230,100
OTP,0,20140131,123737,4230,700
OTP,0,20140131,123810,4230,263
OTP,0,20140131,123829,4230,100
OTP,0,20140131,123840,4230,1000
OTP,0,20140131,123902,4230,1000
OTP,0,20140131,123912,4230,1451
OTP,0,20140131,123922,4230,23
OTP,0,20140131,123924,4230,150
OTP,0,20140131,123933,4230,1000
OTP,0,20140131,123946,4230,500
OTP,0,20140131,124001,4231,1000
OTP,0,20140131,124015,4231,240
OTP,0,20140131,124056,4231,71
OTP,0,20140131,124056,4230,819
OTP,0,20140131,124101,4230,585
OTP,0,20140131,124108,4230,35
OTP,0,20140131,124111,4230,2000
OTP,0,20140131,124154,4230,1000
OTP,0,20140131,124202,4232,30
OTP,0,20140131,124210,4230,1000
OTP,0,20140131,124232,4230,50
OTP,0,20140131,124241,4230,30
OTP,0,20140131,124325,4230,2000
OTP,0,20140131,124345,4230,1000
OTP,0,20140131,124346,4230,200
OTP,0,20140131,124352,4230,100
OTP,0,20140131,124404,4230,100
OTP,0,20140131,124433,4230,470
OTP,0,20140131,124445,4230,50
OTP,0,20140131,124606,4237,5
OTP,0,20140131,124606,4238,115
OTP,0,20140131,124615,4236,100
OTP,0,20140131,124808,4231,100
