<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140123,101740,4565,300
OTP,0,20140123,101743,4565,1520
OTP,0,20140123,101744,4565,1520
OTP,0,20140123,101748,4565,204
OTP,0,20140123,101753,4565,296
OTP,0,20140123,101822,4565,200
OTP,0,20140123,101858,4565,130
OTP,0,20140123,101934,4567,500
OTP,0,20140123,102023,4565,110
OTP,0,20140123,102026,4565,75
OTP,0,20140123,102102,4567,9
OTP,0,20140123,102323,4567,75
OTP,0,20140123,102413,4565,748
OTP,0,20140123,102419,4565,1800
OTP,0,20140123,102420,4565,1800
OTP,0,20140123,102421,4565,652
OTP,0,20140123,102447,4565,1148
OTP,0,20140123,102450,4565,1800
OTP,0,20140123,102453,4565,300
OTP,0,20140123,102456,4565,1752
OTP,0,20140123,102457,4565,48
OTP,0,20140123,102458,4563,104
OTP,0,20140123,102458,4562,300
OTP,0,20140123,102458,4561,96
OTP,0,20140123,102502,4565,1800
OTP,0,20140123,102504,4565,1800
OTP,0,20140123,102505,4565,1800
OTP,0,20140123,102506,4565,1800
OTP,0,20140123,102507,4565,1052
OTP,0,20140123,102605,4567,400
OTP,0,20140123,102723,4566,150
OTP,0,20140123,102842,4569,26
OTP,0,20140123,102842,4570,1974
OTP,0,20140123,102951,4570,2000
OTP,0,20140123,103048,4570,176
OTP,0,20140123,103149,4572,50
OTP,0,20140123,103149,4573,50
OTP,0,20140123,103222,4573,600
OTP,0,20140123,103223,4574,100
OTP,0,20140123,103237,4576,100
OTP,0,20140123,103237,4579,1061
OTP,0,20140123,103237,4580,3339
OTP,0,20140123,103302,4580,181
OTP,0,20140123,103302,4584,33
OTP,0,20140123,103310,4584,767
OTP,0,20140123,103310,4585,233
OTP,0,20140123,103315,4580,319
OTP,0,20140123,103319,4578,100
OTP,0,20140123,103323,4572,400
OTP,0,20140123,103326,4571,321
OTP,0,20140123,103349,4580,2500
OTP,0,20140123,103352,4580,500
OTP,0,20140123,103438,4574,250
OTP,0,20140123,103438,4573,1000
OTP,0,20140123,103441,4573,250
OTP,0,20140123,103442,4573,250
OTP,0,20140123,103446,4573,250
OTP,0,20140123,103446,4573,250
OTP,0,20140123,103501,4578,500
OTP,0,20140123,103535,4574,800
OTP,0,20140123,103535,4571,2042
OTP,0,20140123,103535,4570,3050
OTP,0,20140123,103538,4570,110
OTP,0,20140123,103541,4570,6998
OTP,0,20140123,103716,4580,500
OTP,0,20140123,103805,4570,120
OTP,0,20140123,103949,4576,500
OTP,0,20140123,104101,4572,343
OTP,0,20140123,104457,4570,257
OTP,0,20140123,104602,4571,15
OTP,0,20140123,104613,4571,185
OTP,0,20140123,104613,4570,215
OTP,0,20140123,104617,4579,50
OTP,0,20140123,105013,4571,500
OTP,0,20140123,105014,4571,43
OTP,0,20140123,105054,4571,477
OTP,0,20140123,105130,4581,1
OTP,0,20140123,105933,4579,175
OTP,0,20140123,110213,4572,918
OTP,0,20140123,110213,4571,193
OTP,0,20140123,110405,4572,500
OTP,0,20140123,110456,4571,1171
OTP,0,20140123,110457,4571,544
OTP,0,20140123,110520,4570,2000
OTP,0,20140123,110521,4570,1411
OTP,0,20140123,110931,4571,15
OTP,0,20140123,111845,4571,11
OTP,0,20140123,112421,4572,19
OTP,0,20140123,112626,4578,130
OTP,0,20140123,112626,4579,824
OTP,0,20140123,112626,4580,3346
OTP,0,20140123,112626,4572,224
OTP,0,20140123,112630,4579,920
OTP,0,20140123,112635,4579,460
OTP,0,20140123,112639,4579,390
OTP,0,20140123,112651,4580,26
OTP,0,20140123,112926,4582,100
OTP,0,20140123,112942,4585,500
OTP,0,20140123,113127,4580,100
OTP,0,20140123,113155,4582,76
OTP,0,20140123,113159,4580,857
OTP,0,20140123,113203,4579,390
OTP,0,20140123,113209,4580,1760
OTP,0,20140123,113222,4580,20
OTP,0,20140123,113250,4580,200
OTP,0,20140123,113339,4580,120
OTP,0,20140123,113439,4580,200
OTP,0,20140123,113439,4580,308
OTP,0,20140123,113721,4585,100
OTP,0,20140123,113721,4588,10
OTP,0,20140123,113914,4581,100
OTP,0,20140123,113948,4583,500
OTP,0,20140123,114051,4583,253
OTP,0,20140123,114102,4583,374
OTP,0,20140123,114102,4583,419
OTP,0,20140123,114105,4583,230
OTP,0,20140123,114149,4582,600
OTP,0,20140123,114306,4588,1850
OTP,0,20140123,114502,4589,687
OTP,0,20140123,114502,4590,2417
OTP,0,20140123,114502,4591,380
OTP,0,20140123,114502,4593,836
OTP,0,20140123,114502,4594,1506
OTP,0,20140123,114502,4595,17836
OTP,0,20140123,114502,4596,10
OTP,0,20140123,114502,4598,1141
OTP,0,20140123,114502,4599,3547
OTP,0,20140123,114502,4600,33466
OTP,0,20140123,114502,4601,12
OTP,0,20140123,114502,4601,18
OTP,0,20140123,114503,4600,654
OTP,0,20140123,114507,4600,345
OTP,0,20140123,114508,4600,2000
OTP,0,20140123,114512,4600,243
OTP,0,20140123,114531,4599,2000
OTP,0,20140123,114531,4600,4757
OTP,0,20140123,114541,4600,1000
OTP,0,20140123,114551,4600,400
OTP,0,20140123,114600,4600,51
OTP,0,20140123,114609,4601,10
OTP,0,20140123,114609,4602,85
OTP,0,20140123,114609,4603,25
OTP,0,20140123,114609,4605,480
OTP,0,20140123,114609,4605,20
OTP,0,20140123,114609,4605,20
OTP,0,20140123,114610,4600,20
OTP,0,20140123,114636,4605,3
OTP,0,20140123,114745,4604,200
OTP,0,20140123,114745,4605,150
OTP,0,20140123,114755,4605,1000
OTP,0,20140123,114821,4605,469
OTP,0,20140123,114821,4606,16
OTP,0,20140123,114821,4609,15
OTP,0,20140123,114831,4609,30
OTP,0,20140123,114831,4610,145
OTP,0,20140123,114831,4610,7
OTP,0,20140123,114852,4605,40
OTP,0,20140123,114852,4600,100
OTP,0,20140123,114909,4601,100
OTP,0,20140123,114942,4601,15
OTP,0,20140123,114942,4600,985
OTP,0,20140123,114948,4600,200
OTP,0,20140123,114955,4605,29
OTP,0,20140123,115012,4600,500
OTP,0,20140123,115106,4600,985
OTP,0,20140123,115107,4600,466
OTP,0,20140123,115134,4600,34
OTP,0,20140123,115134,4599,66
OTP,0,20140123,115255,4599,38
OTP,0,20140123,115255,4595,56
OTP,0,20140123,115426,4599,10
OTP,0,20140123,115626,4595,140
OTP,0,20140123,115658,4595,400
OTP,0,20140123,115755,4598,100
OTP,0,20140123,115755,4599,10
OTP,0,20140123,115834,4599,175
OTP,0,20140123,115945,4599,80
OTP,0,20140123,120037,4599,25
OTP,0,20140123,120122,4599,250
OTP,0,20140123,120129,4595,77
OTP,0,20140123,120141,4595,17
OTP,0,20140123,120146,4591,700
OTP,0,20140123,120146,4590,1300
OTP,0,20140123,120448,4595,206
OTP,0,20140123,120448,4599,650
OTP,0,20140123,120448,4600,2144
OTP,0,20140123,120449,4600,3000
OTP,0,20140123,120449,4600,2772
OTP,0,20140123,120454,4600,228
OTP,0,20140123,120457,4599,1000
OTP,0,20140123,120500,4600,2000
OTP,0,20140123,120504,4590,317
OTP,0,20140123,120625,4600,1000
OTP,0,20140123,120626,4600,1000
OTP,0,20140123,120627,4600,1000
OTP,0,20140123,120711,4604,150
OTP,0,20140123,120711,4605,153
OTP,0,20140123,120845,4605,788
OTP,0,20140123,120850,4605,508
OTP,0,20140123,120856,4605,531
OTP,0,20140123,121011,4608,35
OTP,0,20140123,121011,4609,2000
OTP,0,20140123,121011,4610,678
OTP,0,20140123,121023,4610,300
OTP,0,20140123,121038,4610,50
OTP,0,20140123,121046,4610,200
OTP,0,20140123,121053,4610,9
OTP,0,20140123,121110,4612,620
OTP,0,20140123,121110,4614,30
OTP,0,20140123,121139,4610,100
OTP,0,20140123,121154,4613,50
OTP,0,20140123,121154,4614,220
OTP,0,20140123,121154,4615,730
OTP,0,20140123,121154,4615,6
OTP,0,20140123,121204,4615,10
OTP,0,20140123,121255,4615,4
OTP,0,20140123,121255,4610,44
OTP,0,20140123,121255,4601,182
OTP,0,20140123,121428,4616,1
OTP,0,20140123,121428,4616,71
OTP,0,20140123,121428,4617,50
OTP,0,20140123,121428,4618,379
OTP,0,20140123,121428,4618,20
OTP,0,20140123,121436,4618,180
OTP,0,20140123,121452,4609,20
OTP,0,20140123,121508,4618,1
OTP,0,20140123,121545,4615,600
OTP,0,20140123,121758,4611,200
OTP,0,20140123,121758,4607,300
OTP,0,20140123,121853,4607,200
OTP,0,20140123,122007,4607,100
OTP,0,20140123,122208,4607,93
OTP,0,20140123,122219,4607,100
OTP,0,20140123,122233,4610,150
OTP,0,20140123,122307,4610,100
OTP,0,20140123,122325,4610,200
OTP,0,20140123,122415,4610,350
OTP,0,20140123,122424,4610,106
OTP,0,20140123,122618,4612,440
OTP,0,20140123,122704,4610,400
OTP,0,20140123,122842,4613,94
OTP,0,20140123,122936,4610,10
OTP,0,20140123,123035,4610,1500
OTP,0,20140123,123200,4610,886
OTP,0,20140123,123206,4610,800
OTP,0,20140123,123210,4610,800
OTP,0,20140123,123226,4607,57
OTP,0,20140123,123229,4606,423
OTP,0,20140123,123332,4610,300
OTP,0,20140123,123459,4606,1077
OTP,0,20140123,123459,4605,2320
OTP,0,20140123,123505,4605,1603
OTP,0,20140123,123527,4608,219
OTP,0,20140123,123607,4608,25
OTP,0,20140123,123719,4608,100
OTP,0,20140123,123725,4610,183
OTP,0,20140123,123732,4610,700
OTP,0,20140123,123743,4608,630
OTP,0,20140123,123836,4608,965
OTP,0,20140123,123943,4608,1000
OTP,0,20140123,124055,4610,2061
OTP,0,20140123,124055,4605,97
OTP,0,20140123,124100,4610,2037
OTP,0,20140123,124109,4606,35
OTP,0,20140123,124128,4609,10
OTP,0,20140123,124330,4605,235
OTP,0,20140123,124456,4603,216
OTP,0,20140123,124514,4603,265
OTP,0,20140123,124552,4605,90
OTP,0,20140123,124743,4605,175
OTP,0,20140123,124748,4603,584
OTP,0,20140123,124748,4602,1916
OTP,0,20140123,124751,4602,596
OTP,0,20140123,124751,4601,1500
OTP,0,20140123,124751,4600,2904
OTP,0,20140123,124751,4600,40
OTP,0,20140123,124757,4600,5000
OTP,0,20140123,124805,4600,1000
OTP,0,20140123,124834,4600,1000
OTP,0,20140123,124836,4600,2156
OTP,0,20140123,124837,4600,2000
OTP,0,20140123,124838,4600,2000
OTP,0,20140123,124839,4600,344
OTP,0,20140123,124841,4600,100
OTP,0,20140123,124911,4600,450
OTP,0,20140123,124934,4600,1106
OTP,0,20140123,125121,4600,1500
OTP,0,20140123,125127,4599,500
OTP,0,20140123,125134,4600,1500
OTP,0,20140123,125151,4601,50
OTP,0,20140123,125200,4599,1000
OTP,0,20140123,125218,4600,4500
OTP,0,20140123,125226,4600,200
OTP,0,20140123,125242,4600,300
OTP,0,20140123,125246,4600,1500
OTP,0,20140123,125250,4600,700
OTP,0,20140123,125350,4600,310
OTP,0,20140123,125354,4600,690
OTP,0,20140123,125357,4600,50
OTP,0,20140123,125414,4600,1260
OTP,0,20140123,125425,4591,500
OTP,0,20140123,125434,4600,1000
OTP,0,20140123,125459,4600,2000
OTP,0,20140123,125501,4600,330
OTP,0,20140123,125514,4600,5000
OTP,0,20140123,125519,4600,5000
OTP,0,20140123,125526,4600,5000
OTP,0,20140123,125545,4600,5000
OTP,0,20140123,125647,4600,5000
OTP,0,20140123,125649,4600,10
OTP,0,20140123,125650,4600,4990
OTP,0,20140123,125650,4600,10
OTP,0,20140123,125650,4604,93
OTP,0,20140123,125704,4591,1
OTP,0,20140123,125709,4600,1
OTP,0,20140123,125713,4600,999
OTP,0,20140123,125718,4600,3000
OTP,0,20140123,125810,4600,2000
OTP,0,20140123,125914,4600,790
OTP,0,20140123,125933,4602,1576
OTP,0,20140123,125940,4602,143
OTP,0,20140123,125949,4604,10
OTP,0,20140123,125949,4605,3271
OTP,0,20140123,125950,4605,10000
OTP,0,20140123,125955,4605,6824
OTP,0,20140123,130016,4603,110
OTP,0,20140123,130026,4609,879
OTP,0,20140123,130034,4602,110
OTP,0,20140123,130041,4602,90
OTP,0,20140123,130131,4602,900
OTP,0,20140123,130138,4602,450
OTP,0,20140123,130138,4601,2000
OTP,0,20140123,130139,4600,8710
OTP,0,20140123,130142,4600,645
OTP,0,20140123,130142,4600,645
OTP,0,20140123,130142,4600,645
OTP,0,20140123,130143,4600,65
OTP,0,20140123,130144,4600,2000
OTP,0,20140123,130145,4600,645
OTP,0,20140123,130146,4600,645
OTP,0,20140123,130146,4600,1710
OTP,0,20140123,130149,4600,645
OTP,0,20140123,130150,4600,645
OTP,0,20140123,130150,4600,645
OTP,0,20140123,130150,4600,4065
OTP,0,20140123,130152,4600,500
OTP,0,20140123,130152,4600,145
OTP,0,20140123,130152,4600,645
OTP,0,20140123,130153,4600,645
OTP,0,20140123,130153,4600,565
OTP,0,20140123,130154,4600,645
OTP,0,20140123,130155,4600,645
OTP,0,20140123,130155,4600,3210
OTP,0,20140123,130157,4600,645
OTP,0,20140123,130157,4600,355
OTP,0,20140123,130157,4600,290
OTP,0,20140123,130157,4600,710
OTP,0,20140123,130158,4600,645
OTP,0,20140123,130159,4600,355
OTP,0,20140123,130159,4600,290
OTP,0,20140123,130159,4600,710
OTP,0,20140123,130200,4600,1000
OTP,0,20140123,130201,4600,645
OTP,0,20140123,130202,4600,355
OTP,0,20140123,130203,4600,1000
OTP,0,20140123,130203,4600,645
OTP,0,20140123,130204,4600,355
OTP,0,20140123,130205,4600,290
OTP,0,20140123,130205,4601,100
OTP,0,20140123,130205,4600,545
OTP,0,20140123,130205,4600,645
OTP,0,20140123,130206,4600,20
OTP,0,20140123,130207,4600,1000
OTP,0,20140123,130208,4600,645
OTP,0,20140123,130208,4600,355
OTP,0,20140123,130209,4600,645
OTP,0,20140123,130210,4600,355
OTP,0,20140123,130211,4600,290
OTP,0,20140123,130211,4600,645
OTP,0,20140123,130212,4600,65
OTP,0,20140123,130212,4600,580
OTP,0,20140123,130213,4600,420
OTP,0,20140123,130213,4600,645
OTP,0,20140123,130214,4600,355
OTP,0,20140123,130215,4600,290
OTP,0,20140123,130216,4600,645
OTP,0,20140123,130216,4600,2305
OTP,0,20140123,130324,4600,2760
OTP,0,20140123,130359,4600,1
OTP,0,20140123,130401,4600,2884
OTP,0,20140123,130405,4600,645
OTP,0,20140123,130406,4600,539
OTP,0,20140123,130412,4600,1946
OTP,0,20140123,130416,4600,645
OTP,0,20140123,130416,4600,355
OTP,0,20140123,130419,4600,290
OTP,0,20140123,130419,4600,645
OTP,0,20140123,130420,4600,65
OTP,0,20140123,130423,4600,645
OTP,0,20140123,130423,4600,355
OTP,0,20140123,130425,4600,290
OTP,0,20140123,130425,4600,250
OTP,0,20140123,130446,4600,1024
OTP,0,20140123,130502,4595,1000
OTP,0,20140123,130901,4595,100
OTP,0,20140123,130901,4592,350
OTP,0,20140123,130910,4592,1650
OTP,0,20140123,130910,4591,850
OTP,0,20140123,130910,4591,350
OTP,0,20140123,131016,4600,175
OTP,0,20140123,131033,4591,1000
OTP,0,20140123,131141,4599,1000
OTP,0,20140123,131428,4599,2000
OTP,0,20140123,131459,4598,1000
OTP,0,20140123,131939,4599,204
OTP,0,20140123,132131,4595,55
OTP,0,20140123,132625,4597,40
OTP,0,20140123,132625,4599,135
OTP,0,20140123,132710,4598,100
OTP,0,20140123,132710,4599,540
OTP,0,20140123,132710,4600,360
OTP,0,20140123,132733,4600,1000
OTP,0,20140123,132839,4596,220
OTP,0,20140123,132839,4595,180
OTP,0,20140123,133051,4595,20
OTP,0,20140123,133142,4595,225
OTP,0,20140123,133237,4595,100
OTP,0,20140123,133435,4597,9
OTP,0,20140123,133546,4595,724
OTP,0,20140123,133625,4597,41
OTP,0,20140123,133625,4598,14
OTP,0,20140123,133625,4600,2645
OTP,0,20140123,133655,4600,500
OTP,0,20140123,133711,4600,500
OTP,0,20140123,133717,4600,1000
OTP,0,20140123,133733,4599,17
OTP,0,20140123,133940,4599,983
OTP,0,20140123,134014,4595,2000
OTP,0,20140123,134017,4595,800
OTP,0,20140123,134040,4599,17
OTP,0,20140123,134040,4600,483
OTP,0,20140123,134208,4595,50
OTP,0,20140123,134313,4596,100
OTP,0,20140123,134313,4595,900
OTP,0,20140123,134707,4595,100
OTP,0,20140123,134814,4595,30
OTP,0,20140123,134820,4598,100
OTP,0,20140123,134820,4599,660
OTP,0,20140123,134820,4600,240
OTP,0,20140123,134843,4598,100
OTP,0,20140123,134843,4599,100
OTP,0,20140123,134843,4600,800
OTP,0,20140123,135637,4599,100
OTP,0,20140123,135752,4599,900
OTP,0,20140123,135752,4596,100
OTP,0,20140123,135909,4600,200
OTP,0,20140123,135925,4596,335
OTP,0,20140123,135940,4596,100
OTP,0,20140123,135944,4596,1135
OTP,0,20140123,140037,4600,50
OTP,0,20140123,140115,4596,150
OTP,0,20140123,140132,4598,93
OTP,0,20140123,140137,4598,7
OTP,0,20140123,140138,4600,2166
OTP,0,20140123,140138,4600,13647
OTP,0,20140123,140146,4600,5000
OTP,0,20140123,140152,4600,11
OTP,0,20140123,140214,4605,5000
OTP,0,20140123,140226,4600,340
OTP,0,20140123,140350,4602,200
OTP,0,20140123,140538,4605,77
OTP,0,20140123,140542,4602,400
OTP,0,20140123,140600,4609,1311
OTP,0,20140123,140600,4610,4689
OTP,0,20140123,140600,4610,140
OTP,0,20140123,140605,4610,123
OTP,0,20140123,140611,4610,737
OTP,0,20140123,140611,4601,2040
OTP,0,20140123,140611,4600,11000
OTP,0,20140123,140613,4600,1223
OTP,0,20140123,140630,4601,100
OTP,0,20140123,140651,4601,141
OTP,0,20140123,140952,4605,100
OTP,0,20140123,141126,4609,600
OTP,0,20140123,141126,4610,370
OTP,0,20140123,141326,4606,50
OTP,0,20140123,141848,4613,38
OTP,0,20140123,141848,4615,137
OTP,0,20140123,142325,4610,150
OTP,0,20140123,142348,4606,400
OTP,0,20140123,142402,4606,50
OTP,0,20140123,142459,4606,766
OTP,0,20140123,142504,4606,234
OTP,0,20140123,142508,4608,120
OTP,0,20140123,142512,4610,70
OTP,0,20140123,142518,4615,570
OTP,0,20140123,142847,4608,100
OTP,0,20140123,143016,4608,30
OTP,0,20140123,143016,4607,5
OTP,0,20140123,143243,4606,37
OTP,0,20140123,143245,4606,333
OTP,0,20140123,143245,4602,859
OTP,0,20140123,143245,4601,90
OTP,0,20140123,143245,4600,4718
OTP,0,20140123,143356,4610,75
OTP,0,20140123,143402,4601,50
OTP,0,20140123,143456,4604,700
OTP,0,20140123,143514,4604,64
OTP,0,20140123,143514,4610,7
OTP,0,20140123,143821,4608,60
OTP,0,20140123,143903,4614,40
OTP,0,20140123,144135,4614,160
OTP,0,20140123,144253,4615,140
OTP,0,20140123,144352,4608,20
OTP,0,20140123,144352,4602,244
OTP,0,20140123,144655,4601,432
OTP,0,20140123,144655,4601,85
OTP,0,20140123,144918,4604,600
OTP,0,20140123,144933,4605,243
OTP,0,20140123,144945,4605,200
OTP,0,20140123,145008,4603,140
OTP,0,20140123,145235,4605,19
OTP,0,20140123,145235,4609,101
OTP,0,20140123,145304,4603,460
OTP,0,20140123,145311,4601,1736
OTP,0,20140123,145311,4600,7538
OTP,0,20140123,145312,4600,726
OTP,0,20140123,145325,4600,100
OTP,0,20140123,145329,4600,564
OTP,0,20140123,145354,4597,29
OTP,0,20140123,145354,4597,100
OTP,0,20140123,145354,4597,4
OTP,0,20140123,145428,4597,267
OTP,0,20140123,145428,4596,580
OTP,0,20140123,145428,4595,251
